"ID","Player Name","Position","HidPos","Team","Value","Status","Picked %","PickedTop 100 %","PickedTop 1000 %","Tot Pts","PPG","PPM","T6","G6","PPG6","Min","Goals","Assists","CS","GC","OG","PS","PM","Y","R","Saves","Bonus","BPS","Inf","Creat","Threat","ICT"
"260","Pérez","MID","3","Leicester City","5","a","0","0","0.1","35","2.5","7.00","0","0","0.00","438","2","3","1","15","0","0","0","0","1","0","2","101","172.4","139.7","180","48.7"
"93","Onyeka","MID","3","Brentford","5","a","0","2","0.9","35","1.8","7.00","0","0","0.00","1040","0","2","3","19","0","0","0","4","0","0","0","117","93.0","73.5","174","33.7"
"94","Baptiste","MID","3","Brentford","4.5","a","0","1","1","35","1.6","7.78","0","0","0.00","898","1","0","2","15","0","0","0","0","1","0","2","120","139.0","120.8","145","40.3"
"181","Dele","MID","3","Everton","5.5","a","0","2","2.4","35","1.7","6.36","0","0","0.00","985","1","0","3","23","0","0","0","4","0","0","1","103","189.2","142.6","129","46.1"
"499","Baptiste","MID","3","Brentford","4.9","a","0","0","0","35","1.6","7.14","0","2","0.00","898","1","0","2","15","0","0","0","0","1","0","2","120","132.8","120.2","145","39.6"
"441","Skipp","MID","3","Tottenham","4.5","a","0","0","0","34","1.9","7.56","0","0","0.00","1346","0","0","8","13","0","0","0","6","0","0","0","180","183.8","151.5","39","37.4"
"163","Hughes","MID","3","Crystal Palace","5","a","0","0","0.1","34","2.1","6.80","0","0","0.00","1050","0","2","4","16","0","0","0","6","0","0","2","164","159.0","143.0","60","36.3"
"229","Roberts","MID","3","Leeds United","5","a","0","8","7.3","34","1.5","6.80","0","0","0.00","976","1","1","1","26","0","0","0","5","0","0","1","105","160.4","189.8","296","64.9"
"290","Konaté","DEF","2","Liverpool","5","a","0","2","1.4","33","3","6.60","0","0","0.00","990","0","0","4","10","0","0","0","2","0","0","0","208","213.4","21.0","20","25.4"
"434","Winks","MID","3","Tottenham","4.5","a","0","0","0","33","1.7","7.33","0","0","0.00","904","0","2","1","15","0","0","0","2","0","0","1","175","168.6","198.6","20","38.8"
"18","Sambi","MID","3","Arsenal","4.5","a","0","1","0.2","32","1.7","7.11","0","0","0.00","1129","0","0","7","11","0","0","0","5","0","0","0","173","192.4","263.4","108","56.3"
"556","Fernández","GK","1","Brentford","4.5","a","0.4","0","0.5","31","2.6","6.89","0","0","0.00","1080","0","0","1","24","1","0","0","0","0","49","2","218","353.2","0.0","0","35.2"
"169","Eze","MID","3","Crystal Palace","5.5","a","0","0","0.7","31","2.4","5.64","0","0","0.00","599","1","1","3","8","0","0","0","1","0","0","2","125","120.0","175.3","135","43.2"
"336","Van de Beek","MID","3","Man United","5.5","a","0","0","0","31","2.1","5.64","0","0","0.00","550","2","0","2","14","0","0","0","1","0","0","1","119","156.8","77.6","118","35.3"
"162","Butland","GK","1","Crystal Palace","4.5","a","0","1","0.3","30","3.3","6.67","0","0","0.00","765","0","0","1","13","0","1","0","0","0","17","3","132","155.0","0.0","0","15.7"
"501","Sarr","DEF","2","Chelsea","4.9","a","0.2","0","0","30","3.8","6.12","0","3","0.00","544","0","0","4","7","0","0","0","2","0","0","4","141","113.4","45.1","1","15.9"
"143","Sarr","DEF","2","Chelsea","5","a","0","9","5.6","30","3.8","6.00","0","0","0.00","544","0","0","4","7","0","0","0","2","0","0","4","141","118.4","60.4","1","17.9"
"470","Diop","DEF","2","West Ham","4.5","a","0","1","0.6","30","2.3","6.67","0","0","0.00","961","0","1","2","19","0","0","0","0","0","0","2","203","225.6","21.3","44","29.1"
"87","Ghoddos","MID","3","Brentford","5","a","0","0","1.1","30","1.8","6.00","0","0","0.00","524","1","2","1","4","0","0","0","2","0","0","0","115","128.4","96.3","133","36.0"
"466","Vlasic","MID","3","West Ham","5","a","0","0","0","30","1.6","6.00","0","0","0.00","549","1","0","1","10","0","0","0","0","0","0","0","98","85.4","122.8","115","32.3"
"582","Vlasic","MID","3","West Ham","5.6","a","0","0","0","30","1.6","5.36","0","2","0.00","549","1","0","1","10","0","0","0","0","0","0","0","98","85.4","122.8","115","32.3"
"488","Fabio Silva","STR","4","Wolverhampton","5.5","a","0","0","0","30","1.4","5.45","0","0","0.00","562","0","1","0","7","0","0","0","0","0","0","0","43","21.0","48.3","262","32.0"
"591","Rondón","STR","4","Everton","6","s","0.2","0","0","30","1.5","5.00","0","5","0.00","779","1","1","2","16","0","0","0","2","1","0","2","73","94.2","108.9","339","53.8"
"177","Rondón","STR","4","Everton","5","a","0","9","10.4","30","1.5","6.00","0","0","0.00","779","1","1","2","16","0","0","0","2","1","0","2","73","94.2","108.9","339","53.8"
"268","Justin","DEF","2","Leicester City","4.5","a","0","0","1.7","29","2.2","6.44","0","0","0.00","996","0","0","2","13","0","0","0","0","0","0","1","167","190.0","136.2","97","42.5"
"5","Holding","DEF","2","Arsenal","4.5","a","0","0","0","29","1.9","6.44","0","0","0.00","840","1","0","2","16","0","0","0","2","1","0","2","152","253.0","8.6","49","31.1"
"439","Tanganga","DEF","2","Tottenham","4","a","0","0","0","29","2.6","7.25","0","0","0.00","735","0","0","5","11","0","0","0","2","1","0","0","133","118.0","48.1","108","27.5"
"462","Masuaku","DEF","2","West Ham","4.5","a","0","0","0","29","2.2","6.44","0","0","0.00","645","1","1","1","12","0","0","0","1","0","0","3","145","178.2","57.2","39","27.5"
"412","Tella","MID","3","Southampton","5","a","0","0","0.1","29","2.1","5.80","0","0","0.00","802","0","2","1","18","0","0","0","2","0","0","0","81","79.4","102.2","138","31.7"
"357","Trippier","DEF","2","Newcastle United","5","a","0","1","0.2","28","4.7","5.60","0","0","0.00","429","2","0","1","5","0","0","0","0","0","0","3","101","164.8","128.3","14","30.8"
"678","Trippier","DEF","2","Newcastle United","4.9","a","0.3","0","0","28","4.7","5.71","0","2","0.00","429","2","0","1","5","0","0","0","0","0","0","3","101","146.2","121.7","14","28.3"
"227","Bamford","STR","4","Leeds United","7.5","a","0","0","0","28","3.1","3.73","0","0","0.00","557","2","2","0","14","0","0","0","2","0","0","2","90","125.8","69.0","289","47.9"
"120","Caicedo","MID","3","B & H Albion","5","a","0","0","0","27","3.4","5.40","0","0","0.00","660","1","1","4","6","0","0","0","2","0","0","1","124","145.4","64.6","131","34.1"
"4","Elneny","MID","3","Arsenal","4.5","a","0","0","0","27","1.9","6.00","0","0","0.00","801","0","2","0","17","0","0","0","1","0","0","0","156","163.2","131.5","49","34.4"
"538","Caicedo","MID","3","B & H Albion","4.5","a","0.1","0","0.1","27","3.4","6.00","0","7","0.00","660","1","1","4","6","0","0","0","2","0","0","1","124","136.8","49.9","92","27.9"
"188","Mina","DEF","2","Everton","4.5","a","0","8","6.7","24","1.8","5.33","0","0","0.00","844","0","0","2","10","0","0","0","3","0","0","0","133","164.8","18.2","66","24.6"
"679","Kayembe","MID","3","Watford","4.5","a","0","1","0.1","24","1.8","5.33","0","5","0.00","795","0","0","2","17","0","0","0","0","0","0","1","127","117.2","90.4","27","23.5"
"252","Mendy","MID","3","Leicester City","4.5","a","0","2","3.5","24","1.7","5.33","0","0","0.00","1032","0","0","2","15","0","0","0","3","0","0","0","147","88.2","44.2","7","14.0"
"230","Koch","DEF","2","Leeds United","4.5","a","0","1","0.7","23","1.1","5.11","0","0","0.00","1572","0","0","1","40","0","0","0","3","0","0","0","186","201.2","70.3","121","39.5"
"286","Gomez","DEF","2","Liverpool","4.5","a","0","0","0","22","2.8","4.89","0","0","0.00","330","0","1","2","3","0","0","0","2","0","0","2","92","76.6","64.0","13","15.4"
"239","Firpo","DEF","2","Leeds United","4.5","a","0","0","0","22","0.9","4.89","0","0","0.00","1709","0","2","1","49","1","0","0","11","0","0","4","219","320.4","289.4","142","75.1"
"91","Bech","DEF","2","Brentford","4.5","a","0","2","3.6","22","2","4.89","0","0","0.00","833","0","0","2","14","0","0","0","3","0","0","1","139","127.6","89.7","44","26.1"
"41","Nakamba","MID","3","Aston Villa","4.5","a","0","1","0.7","22","1.4","4.89","0","0","0.00","899","0","0","2","20","0","0","0","5","0","0","0","124","139.2","42.2","0","18.3"
"486","Neto","MID","3","Wolverhampton","5.5","a","0","0","0.1","22","1.7","4.00","0","0","0.00","459","1","1","0","14","0","0","0","3","0","0","0","88","103.4","205.1","219","52.6"
"502","Kenny","DEF","2","Everton","4.3","a","0.1","0","0","21","1.4","4.88","0","4","0.00","1015","0","1","1","24","0","0","0","1","1","0","0","147","147.4","157.1","42","34.7"
"353","Darlow","GK","1","Newcastle United","4","a","0","6","1.9","20","2.5","5.00","0","0","0.00","720","0","0","0","15","0","0","0","1","0","24","3","110","157.0","0.0","0","15.8"
"350","Ritchie","DEF","2","Newcastle United","4.5","a","0","0","0","20","1.1","4.44","0","0","0.00","1333","0","2","0","37","0","0","0","5","0","0","0","207","226.0","420.4","92","74.0"
"38","Hause","DEF","2","Aston Villa","4.5","a","0","1","2.4","20","2.9","4.44","0","0","0.00","397","1","0","1","9","0","0","0","0","0","0","3","89","102.8","5.9","64","17.3"
"689","Chiquinho","MID","3","Wolverhampton","5.5","a","0","0","0","20","2.5","3.64","0","3","0.00","203","0","3","0","5","0","0","0","0","0","0","2","67","99.4","83.4","118","30.1"
"490","Chiquinho","MID","3","Wolverhampton","5","a","0","0","0.1","20","2.5","4.00","0","0","0.00","203","0","3","0","5","0","0","0","0","0","0","2","67","99.4","83.4","118","30.1"
"133","Arrizabalaga","GK","1","Chelsea","4.5","a","0","1","1","19","4.8","4.22","0","0","0.00","360","0","0","2","2","0","0","0","0","0","11","1","89","95.6","0.0","0","9.6"
"413","Lyanco","DEF","2","Southampton","4.5","a","0","86","82.9","19","1.3","4.22","0","0","0.00","906","0","0","1","20","0","0","0","2","0","0","1","155","202.8","35.6","58","29.6"
"567","Lyanco","DEF","2","Southampton","4.4","a","0","0","0","19","1.3","4.32","0","4","0.00","906","0","0","1","20","0","0","0","2","0","0","1","155","194.2","35.3","58","28.7"
"234","Shackleton","MID","3","Leeds United","4.5","a","0","0","0","19","1.4","4.22","0","0","0.00","704","0","1","1","14","0","0","0","4","0","0","0","94","126.6","29.0","62","21.9"
"158","Milivojevic","MID","3","Crystal Palace","4.5","a","0","1","0.1","19","1.3","4.22","0","0","0.00","767","0","0","1","16","1","0","0","1","0","0","0","118","88.6","196.6","38","32.3"
"519","Long","STR","4","Southampton","5.4","a","0.2","0","0","19","1.5","3.52","0","4","0.00","300","1","0","0","5","0","0","0","1","0","0","0","48","57.8","29.2","169","25.5"
"580","Kabak","DEF","2","Norwich","4.3","a","0","0","0","18","1.6","4.19","0","0","0.00","923","0","0","2","25","0","0","0","2","0","0","0","137","166.2","23.9","65","25.6"
"594","Zanka","DEF","2","Brentford","4.5","a","0","0","0.1","18","2.2","4.00","0","0","0.00","516","1","0","1","10","0","0","0","2","0","0","0","84","108.6","44.9","57","21.1"
"184","André Gomes","MID","3","Everton","4.5","a","0","0","0","18","1.3","4.00","0","0","0.00","614","0","1","0","19","0","0","0","3","0","0","0","47","84.0","85.2","136","30.6"
"272","Fofana","DEF","2","Leicester City","4.5","a","0","17","12.8","17","2.4","3.78","0","0","0.00","630","0","0","1","7","0","0","0","2","0","0","2","112","131.4","30.1","32","19.4"
"153","Tomkins","DEF","2","Crystal Palace","4","a","0","1","1","17","2.1","4.25","0","0","0.00","545","1","0","0","11","0","0","0","2","0","0","2","97","140.4","22.0","88","25.1"
"474","Boly","DEF","2","Wolverhampton","4.5","a","0","0","0","17","1.7","3.78","0","0","0.00","900","0","0","1","20","0","0","0","1","0","0","0","165","195.4","18.1","29","24.3"
"48","Chukwuemeka","MID","3","Aston Villa","4.5","a","0","0","0","16","1.3","3.56","0","0","0.00","291","0","1","0","6","0","0","0","0","0","0","0","43","44.0","34.6","69","14.9"
"526","Chukwuemeka","MID","3","Aston Villa","4.5","a","0.1","1","0.1","16","1.3","3.56","0","3","0.00","291","0","1","0","6","0","0","0","0","0","0","0","43","44.0","34.6","69","14.9"
"528","Tzolis","MID","3","Norwich","4.8","a","0","0","0.1","16","1.1","3.33","0","1","0.00","326","0","0","0","9","0","0","0","0","0","0","0","58","38.6","97.0","107","24.1"
"648","Rowe","MID","3","Norwich","4.4","a","0","0","0","16","1.2","3.64","0","5","0.00","208","0","1","0","5","0","0","0","0","0","0","0","39","42.0","62.1","48","15.2"
"592","Saúl","MID","3","Chelsea","4.9","a","0.1","0","0","16","1.6","3.27","0","2","0.00","478","0","1","1","6","0","0","0","1","0","0","0","68","63.2","51.8","41","15.5"
"550","Greenwood","STR","4","Leeds United","4.6","a","3.1","0","0.7","15","2.1","3.26","0","4","0.00","231","0","2","0","5","0","0","0","0","0","0","0","54","51.6","45.0","34","13.0"
"237","Greenwood","STR","4","Leeds United","4.5","a","0","48","54.7","15","2.1","3.33","0","0","0.00","231","0","2","0","5","0","0","0","0","0","0","0","54","51.6","49.4","39","13.9"
"352","Clark","DEF","2","Newcastle United","4.5","a","0","0","0","14","1.1","3.11","0","0","0.00","1012","0","1","0","27","0","0","0","2","1","0","1","131","189.2","49.9","95","33.1"
"131","Barkley","MID","3","Chelsea","5","a","0","0","0.1","14","2.3","2.80","0","0","0.00","174","1","0","1","2","0","0","0","0","0","0","1","43","61.4","117.7","87","26.7"
"176","Begović","GK","1","Everton","4","a","0","0","0.2","13","4.3","3.25","0","0","0.00","270","0","0","1","8","0","0","0","0","0","11","3","61","81.8","0.0","0","8.2"
"36","Sanson","MID","3","Aston Villa","4.5","a","0","0","0","13","1.3","2.89","0","0","0.00","349","0","0","0","8","0","0","0","0","0","0","0","61","52.8","36.6","3","9.4"
"34","Traoré","MID","3","Aston Villa","5","a","0","0","0","13","1.4","2.60","0","0","0.00","212","0","1","0","3","0","0","0","0","0","0","0","41","21.0","10.6","90","11.8"
"115","Alzate","MID","3","B & H Albion","4.5","a","0","20","13.7","13","1.4","2.89","0","0","0.00","401","0","0","0","7","0","0","0","0","0","0","0","77","70.2","40.8","21","13.3"
"418","Djenepo","MID","3","Southampton","5","a","0","7","10","13","1.1","2.60","0","0","0.00","452","0","0","1","10","0","0","0","3","0","0","0","21","45.2","88.2","130","26.1"
"404","Stephens","DEF","2","Southampton","4.5","a","0","1","0.1","12","1.1","2.67","0","0","0.00","810","0","0","1","19","0","0","0","3","0","0","0","135","192.8","48.2","6","24.8"
"506","Elliott","MID","3","Liverpool","5.3","a","0.1","0","0.1","12","2","2.26","0","1","0.00","344","0","0","2","2","0","0","0","0","0","0","0","52","43.2","133.5","102","27.9"
"294","Elliott","MID","3","Liverpool","5","a","0","0","0.1","12","2","2.40","0","0","0.00","344","0","0","2","2","0","0","0","0","0","0","0","52","43.2","133.5","102","27.9"
"400","Walcott","MID","3","Southampton","5","a","0","0","0","12","1.3","2.40","0","0","0.00","376","0","0","0","8","0","0","0","0","0","0","0","28","13.6","19.2","70","9.7"
"190","Davies","MID","3","Everton","5","a","0","0","0","12","2","2.40","0","0","0.00","230","1","0","0","9","0","0","0","1","0","0","0","44","61.6","8.6","90","16.1"
"253","Vestergaard","DEF","2","Leicester City","4","a","0","0","0.2","11","1.1","2.75","0","0","0.00","563","0","0","1","16","0","0","0","2","0","0","0","115","159.2","15.2","15","19.0"
"351","Fernández","DEF","2","Newcastle United","4.5","a","0","0","0","11","1.6","2.44","0","0","0.00","521","0","1","0","12","0","0","0","0","0","0","0","91","129.4","13.8","69","21.2"
"2","Leno","GK","1","Arsenal","4.5","a","0","2","1.2","10","2.5","2.22","0","0","0.00","360","0","0","1","9","0","0","0","0","0","10","0","69","85.0","0.0","0","8.5"
"372","Lewis","DEF","2","Newcastle United","4.5","a","0","0","0","10","2","2.22","0","0","0.00","261","0","0","1","4","0","0","0","1","0","0","0","39","39.4","13.8","2","5.6"
"557","Tufan","MID","3","Watford","5","u","0","0","0","10","1.4","2.00","0","0","0.00","334","0","0","0","9","0","0","0","0","0","0","0","22","18.2","53.1","23","9.0"
"513","Woodman","GK","1","Newcastle United","4.3","u","0.3","0","0.5","9","2.2","2.09","0","0","0.00","360","0","0","0","12","0","1","0","0","0","10","0","64","89.4","0.0","0","9.0"
"546","Valery","DEF","2","Southampton","3.9","a","0.8","1","0.2","9","1.8","2.31","0","2","0.00","369","0","0","1","7","0","0","0","0","0","0","0","62","70.8","20.4","2","9.3"
"414","Valery","DEF","2","Southampton","4","a","0","0","0.2","9","1.8","2.25","0","0","0.00","369","0","0","1","7","0","0","0","0","0","0","0","62","70.8","20.4","2","9.3"
"316","Palmer","MID","3","Man City","4.5","a","0","0","0","9","2.2","2.00","0","0","0.00","121","0","1","1","0","0","0","0","0","0","0","0","29","11.0","30.8","60","10.2"
"507","Palmer","MID","3","Man City","4.5","a","0.1","0","0","9","2.2","2.00","0","0","0.00","121","0","1","1","0","0","0","0","0","0","0","0","29","11.0","30.8","60","10.2"
"289","Kelleher","GK","1","Liverpool","4","a","0","26","32.9","8","4","2.00","0","0","0.00","180","0","0","1","2","0","0","0","0","0","6","0","52","46.2","0.0","0","4.6"
"263","Choudhury","MID","3","Leicester City","4.5","a","0","0","0.2","8","1.3","1.78","0","0","0.00","284","0","0","1","4","0","0","0","1","0","0","0","41","43.0","2.8","6","5.3"
"310","Steffen","GK","1","Man City","4","a","0","1","0.2","7","7","1.75","0","0","0.00","90","0","0","1","0","0","0","0","0","0","2","1","29","23.0","0.0","0","2.3"
"196","Branthwaite","DEF","2","Everton","4","a","0","6","9","7","1.2","1.75","0","0","0.00","387","1","0","0","17","0","0","0","0","1","0","1","49","90.2","2.8","44","13.8"
"59","Fredericks","DEF","2","Bournemouth","4.5","a","0","3","3","7","1","1.56","0","0","0.00","303","0","0","0","6","0","0","0","1","0","0","0","38","29.6","31.6","4","6.6"
"544","Branthwaite","DEF","2","Everton","4","a","0.3","0","0.1","7","1.2","1.75","0","2","0.00","387","1","0","0","17","0","0","0","0","1","0","1","49","69.8","2.3","44","11.7"
"362","Dummett","DEF","2","Newcastle United","4","a","0","2","1.2","7","2.3","1.75","0","0","0.00","197","0","0","1","1","0","0","0","2","0","0","0","28","24.2","1.9","0","2.6"
"83","Dasilva","MID","3","Brentford","4.5","a","0","2","1.1","7","0.8","1.56","0","0","0.00","250","0","0","0","6","0","0","0","0","1","0","0","27","30.2","41.2","30","10.0"
"547","Cundle","MID","3","Wolverhampton","4.4","a","0.1","0","0","7","1.8","1.59","0","1","0.00","179","0","0","1","1","0","0","0","0","0","0","0","32","17.0","32.0","2","5.1"
"485","Cundle","MID","3","Wolverhampton","4.5","a","0","1","1","7","1.8","1.56","0","0","0.00","179","0","0","1","1","0","0","0","0","0","0","0","32","17.0","32.0","2","5.1"
"698","Kalu","MID","3","Watford","4.9","a","0","0","0","7","1.8","1.43","0","2","0.00","221","0","0","1","6","0","0","0","0","0","0","0","23","21.8","31.9","24","7.8"
"361","Gayle","STR","4","Newcastle United","4.5","a","0","4","3.8","7","0.9","1.56","0","0","0.00","34","0","0","0","0","0","0","0","1","0","0","0","22","4.2","24.2","13","4.1"
"489","Toti","DEF","2","Wolverhampton","4","a","0","0","0.1","6","1.5","1.50","0","0","0.00","360","0","0","0","6","0","0","0","1","0","0","0","52","87.0","4.5","28","12.0"
"685","Toti","DEF","2","Wolverhampton","4.4","a","0","0","0","6","1.5","1.36","0","2","0.00","360","0","0","0","6","0","0","0","1","0","0","0","52","59.6","4.3","28","9.2"
"551","Summerville","MID","3","Leeds United","4.5","a","0","0","0","6","1","1.33","0","0","0.00","126","0","0","0","1","0","0","0","0","0","0","0","20","18.6","32.0","36","8.6"
"240","Summerville","MID","3","Leeds United","4.5","a","0","20","17.5","6","1","1.33","0","0","0.00","126","0","0","0","1","0","0","0","0","0","0","0","20","18.6","32.0","36","8.6"
"618","Nkoulou","DEF","2","Watford","4.4","a","0","0","0","5","1.7","1.14","0","0","0.00","167","0","0","0","2","0","0","0","0","0","0","0","27","23.4","10.7","0","3.5"
"119","Sarmiento","MID","3","B & H Albion","4.5","a","0","3","2.2","5","1","1.11","0","0","0.00","44","0","0","0","2","0","0","0","0","0","0","0","15","2.8","2.4","2","0.8"
"612","Sarmiento","MID","3","B & H Albion","4.5","a","0","0","0","5","1","1.11","0","2","0.00","44","0","0","0","2","0","0","0","0","0","0","0","15","2.8","2.4","2","0.8"
"415","Smallbone","MID","3","Southampton","4.5","a","0","0","0","5","1.2","1.11","0","0","0.00","132","0","0","0","5","0","0","0","0","0","0","0","25","7.2","15.7","8","3.1"
"138","Kenedy","DEF","2","Chelsea","4","a","0","10","7.3","4","4","1.00","0","0","0.00","58","0","1","0","0","0","0","0","0","0","0","0","19","30.6","25.0","24","8.0"
"563","Cresswell","DEF","2","Leeds United","4","a","0.3","0","0","4","0.8","1.00","0","0","0.00","140","0","0","0","4","0","0","0","1","0","0","0","19","29.2","0.6","4","3.3"
"328","Jones","DEF","2","Man United","4","a","0","0","0","4","1","1.00","0","0","0.00","161","0","0","0","3","0","0","0","0","0","0","0","41","53.0","1.6","0","5.5"
"250","Bertrand","DEF","2","Leicester City","4","a","0","4","2.8","4","1","1.00","0","0","0.00","337","0","0","0","7","0","0","0","1","0","0","0","32","48.0","14.8","8","7.2"
"632","Jones","DEF","2","Man United","4.5","a","0","0","0","4","1","0.89","0","3","0.00","161","0","0","0","3","0","0","0","0","0","0","0","41","53.0","1.6","0","5.5"
"690","Kenedy","DEF","2","Chelsea","4.5","a","0","0","0","4","4","0.89","0","1","0.00","58","0","1","0","0","0","0","0","0","0","0","0","19","0.0","0.0","0","0.0"
"164","Riedewald","MID","3","Crystal Palace","4.5","a","0","0","0.1","4","1.3","0.89","0","0","0.00","116","0","0","0","5","0","0","0","0","0","0","0","16","11.2","27.5","2","4.0"
"638","Iroegbunam","MID","3","Aston Villa","4.5","a","0","0","0","4","1.3","0.89","0","2","0.00","90","0","0","1","0","0","0","0","1","0","0","0","17","10.6","2.0","4","1.7"
"49","Iroegbunam","MID","3","Aston Villa","4.5","a","0","2","1.6","4","1.3","0.89","0","0","0.00","90","0","0","1","0","0","0","0","1","0","0","0","17","10.6","2.0","4","1.7"
"172","Rak-Sakyi","MID","3","Crystal Palace","4.5","a","0","0","0","4","2","0.89","0","0","0.00","79","0","0","1","0","0","0","0","0","0","0","0","7","1.0","6.1","2","0.8"
"541","Rak-Sakyi","MID","3","Crystal Palace","4.4","a","0","0","0","4","2","0.91","0","1","0.00","79","0","0","1","0","0","0","0","0","0","0","0","7","1.0","5.0","0","0.6"
"254","Ward","GK","1","Leicester City","4","a","0","5","6.3","3","3","0.75","0","0","0.00","90","0","0","0","1","0","0","0","0","0","4","0","17","32.4","0.0","0","3.2"
"442","Rodon","DEF","2","Tottenham","4","a","0","0","0.3","3","1","0.75","0","0","0.00","87","0","0","0","3","0","0","0","0","0","0","0","17","19.6","0.7","0","2.0"
"498","Thompson","DEF","2","Brentford","4.4","u","0","0","0","3","1.5","0.68","0","0","0.00","146","0","0","0","3","0","0","0","0","0","0","0","12","15.8","1.2","6","2.3"
"630","Onyango","MID","3","Everton","4.5","a","0","0","0","3","1","0.67","0","0","0.00","27","0","0","0","0","0","0","0","0","0","0","0","8","1.2","0.0","18","1.9"
"504","Gbamin","MID","3","Everton","4.4","a","0","0","0","3","1","0.68","0","0","0.00","65","0","0","0","2","0","0","0","0","0","0","0","10","7.0","0.6","0","0.8"
"187","Gbamin","MID","3","Everton","4.5","a","0","1","0.3","3","1","0.67","0","0","0.00","65","0","0","0","2","0","0","0","0","0","0","0","10","7.0","0.6","0","0.8"
"624","Bate","MID","3","Leeds United","4.5","a","0","0","0","3","1","0.67","0","2","0.00","145","0","0","0","4","0","0","0","0","0","0","0","4","5.4","2.8","1","0.8"
"241","Bate","MID","3","Leeds United","4.5","a","0","0","0","3","1","0.67","0","0","0.00","145","0","0","0","4","0","0","0","0","0","0","0","4","5.4","2.8","1","0.8"
"716","Springett","MID","3","Norwich","4.5","a","0","0","0","3","1","0.67","0","3","0.00","140","0","0","0","6","0","0","0","1","0","0","0","11","14.4","21.7","27","6.3"
"568","Archer","STR","4","Aston Villa","4.5","u","0.8","1","1.9","3","1","0.67","0","0","0.00","24","0","0","0","0","0","0","0","0","0","0","0","3","0.0","0.8","18","1.6"
"473","Areola","GK","1","West Ham","4.5","a","0","2","1.8","2","2","0.44","0","0","0.00","90","0","0","0","1","0","0","0","0","0","2","0","11","20.4","0.0","0","2.0"
"236","Klaesson","GK","1","Leeds United","4","a","0","0","0","2","2","0.50","0","0","0.00","35","0","0","0","0","0","0","0","0","0","4","0","12","25.4","0.0","0","2.5"
"641","Caballero","GK","1","Southampton","4.2","a","0","0","0.7","2","1","0.48","0","0","0.00","180","0","0","0","5","0","0","0","1","0","6","0","23","53.2","0.0","0","5.4"
"424","Caballero","GK","1","Southampton","4","a","0","0","0.4","2","1","0.50","0","0","0.00","180","0","0","0","5","0","0","0","1","0","6","0","23","53.2","0.0","0","5.4"
"673","Lössl","GK","1","Brentford","4.5","a","0","0","0","2","1","0.44","0","0","0.00","180","0","0","0","5","0","0","0","0","0","2","0","21","15.4","0.0","0","1.6"
"102","Steele","GK","1","B & H Albion","4","a","0","0","0","2","2","0.50","0","0","0.00","90","0","0","0","2","0","0","0","0","0","3","0","17","28.8","0.0","0","2.9"
"608","Hjelde","DEF","2","Leeds United","4","a","0","0","0","2","1","0.50","0","0","0.00","148","0","0","0","5","0","0","0","0","0","0","0","29","45.6","12.8","2","6.1"
"339","Bailly","DEF","2","Man United","4","a","0","0","0.1","2","0.5","0.50","0","0","0.00","216","0","0","0","4","1","0","0","1","0","0","0","22","36.0","1.0","0","3.7"
"243","Hjelde","DEF","2","Leeds United","4","a","0","0","0.3","2","1","0.50","0","0","0.00","148","0","0","0","5","0","0","0","0","0","0","0","29","45.6","12.8","2","6.1"
"629","McAtee","MID","3","Man City","4.4","a","0","0","0","2","1","0.45","0","0","0.00","18","0","0","0","0","0","0","0","0","0","0","0","3","0.0","0.2","0","0.0"
"723","Garnacho","MID","3","Man United","4.5","a","0","0","0","2","1","0.44","0","2","0.00","12","0","0","0","0","0","0","0","0","0","0","0","5","0.0","0.0","0","0.0"
"537","Richards","MID","3","B & H Albion","4.5","u","0","0","0","2","1","0.44","0","0","0.00","23","0","0","0","0","0","0","0","0","0","0","0","5","4.6","12.8","8","2.5"
"317","McAtee","MID","3","Man City","4.5","a","0","0","0.1","2","1","0.44","0","0","0.00","18","0","0","0","0","0","0","0","0","0","0","0","3","0.0","0.2","0","0.0"
"607","Dobbin","STR","4","Everton","4.5","a","0.9","0","0.1","2","0.7","0.44","0","0","0.00","30","0","0","0","1","0","0","0","1","0","0","0","6","2.4","0.9","4","0.8"
"530","Balogun","STR","4","Arsenal","4.7","u","0.2","0","0.5","2","1","0.43","0","0","0.00","69","0","0","0","1","0","0","0","0","0","0","0","2","4.2","3.7","17","1.9"
"602","Simms","STR","4","Everton","4.5","u","0.2","0","0.3","2","2","0.44","0","0","0.00","61","0","0","1","0","0","0","0","0","0","0","0","6","6.4","0.4","0","0.7"
"35","Olsen","GK","1","Aston Villa","4","a","0","1","0.6","1","1","0.25","0","0","0.00","90","0","0","0","3","0","0","0","0","0","2","0","14","18.8","0.0","0","1.9"
"691","Olsen","GK","1","Aston Villa","4","a","0","0","0","1","1","0.25","0","1","0.00","90","0","0","0","3","0","0","0","0","0","2","0","14","0.0","0.0","0","0.0"
"539","Emerson","DEF","2","Chelsea","4.5","u","0","0","0","1","1","0.22","0","0","0.00","4","0","0","0","0","0","0","0","0","0","0","0","3","0.0","0.1","2","0.2"
"569","Stevens","DEF","2","Brentford","3.9","a","0.3","0","0.3","1","1","0.26","0","0","0.00","14","0","0","0","0","0","0","0","0","0","0","0","4","8.6","10.3","2","2.1"
