ID,Player Name,Position,HidPos,Team,Value,Status,Tot Pts,PPG,PPM,T6,G6,PPG6,Min,Goals,Assists,CS,GC,OG,PS,PM,Y,R,Saves,Bonus,BPS,Inf,Creat,Threat,ICT,Picked %,Picked Top 100 %,Picked Top 1000 %,Wk 47,Wk 46,Wk 45,Wk 44,Wk 43,Wk 42,Wk 41,Wk 40,Wk 39,Wk 29,Wk 28,Wk 27,Wk 26,Wk 25,Wk 24,Wk 23,Wk 22,Wk 21,Wk 20,Wk 19,Wk 18,Wk 17,Wk 16,Wk 15,Wk 14,Wk 13,Wk 12,Wk 11,Wk 10,Wk 9,Wk 8,Wk 7,Wk 6,Wk 5,Wk 4,Wk 3,Wk 2,Wk 1
587,Buur,DEF,2,Wolverhampton,4.0,a,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.1,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,Jordao,MID,3,Wolverhampton,4.5,a,1,1.0,0.22,1,1,1.0,6,0,0,0,0,0,0,0,0,0,0,0,4,2.6,10.4,0,1.3,0.0,0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,Podence,MID,3,Wolverhampton,4.9,a,25,2.8,5.1,20,4,5.0,285,1,1,3,0,0,0,0,0,0,0,2,74,62.4,73.3,148,28.4,0.1,1,0.2,1.0,10.0,3.0,6.0,,,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
652,Campana,STR,4,Wolverhampton,4.5,a,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,Montoya,DEF,2,B & H Albion,4.3,a,62,2.3,14.42,0,2,0.0,1892,0,1,6,32,0,0,0,5,0,0,3,313,337.4,338.0,177,85.5,0.5,0,0.0,,,1.0,-1.0,,,1.0,,1.0,5.0,1.0,,,1.0,,1.0,2.0,2.0,6.0,,1.0,2.0,,1.0,1.0,2.0,-1.0,12.0,2.0,1.0,6.0,1.0,6.0,,0.0,0.0,2.0,6.0
489,Nelson,MID,3,Arsenal,5.3,a,30,1.8,5.66,8,3,2.67,622,1,1,2,7,0,0,0,1,0,0,0,105,110.4,148.3,185,44.4,0.1,0,0.0,1.0,,6.0,1.0,,,1.0,,2.0,1.0,,,,,,,1.0,1.0,2.0,5.0,3.0,,1.0,,,,,,,,,1.0,,1.0,,,1.0,2.0
1,Mustafi,DEF,2,Arsenal,5.1,i,43,2.9,8.43,9,3,3.0,1205,0,2,4,17,0,0,0,2,0,0,2,242,277.2,45.5,155,47.9,0.4,0,0.0,,,,1.0,1.0,7.0,1.0,5.0,2.0,,,1.0,6.0,6.0,5.0,2.0,,,1.0,1.0,,,,,4.0,,,,,,,,,,,,,
659,Hayden,MID,3,Aston Villa,4.5,a,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Taylor,DEF,2,Aston Villa,4.2,a,22,1.6,5.24,3,3,1.0,1088,0,0,2,25,0,0,0,2,0,0,0,163,157.6,79.7,29,26.7,0.2,0,0.0,,,,1.0,1.0,1.0,2.0,,,,,,,,,,-1.0,1.0,,,,,,,,,1.0,,,,,0.0,1.0,6.0,1.0,6.0,1.0,1.0
12,Lacazette,STR,4,Arsenal,9.2,a,118,3.9,12.83,32,6,5.33,1867,10,7,5,25,0,0,0,8,0,0,16,387,536.4,337.7,861,173.8,2.4,1,0.7,4.0,1.0,11.0,6.0,2.0,8.0,2.0,4.0,2.0,7.0,,,9.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,,,7.0,2.0,12.0,2.0,4.0,5.0,1.0,,,,,5.0,1.0,8.0,
197,Fabinho,MID,3,Liverpool,5.4,a,77,2.8,14.26,13,5,2.6,2073,2,3,6,26,0,0,0,6,0,0,8,403,431.6,322.4,85,84.0,1.2,0,0.0,,2.0,2.0,6.0,0.0,3.0,2.0,14.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,,,,,,,,,,1.0,9.0,,2.0,1.0,1.0,3.0,1.0,2.0,3.0,6.0,1.0,2.0
203,Walker,DEF,2,Man City,5.7,a,114,3.9,20.0,29,5,5.8,2392,1,4,12,24,0,0,0,5,0,0,7,573,435.6,394.4,169,100.1,13.2,2,3.4,10.0,11.0,1.0,6.0,1.0,,5.0,1.0,6.0,,,6.0,7.0,0.0,6.0,,,,6.0,1.0,2.0,6.0,0.0,2.0,1.0,,1.0,14.0,,,1.0,2.0,1.0,1.0,6.0,1.0,1.0,8.0
204,Mendy,DEF,2,Man City,5.5,a,74,3.9,13.45,12,2,6.0,1491,0,2,9,13,0,0,0,3,0,0,3,378,243.0,403.2,106,75.5,1.6,1,1.5,,,6.0,6.0,,,5.0,1.0,7.0,1.0,,6.0,6.0,,,5.0,2.0,2.0,,1.0,5.0,5.0,,,1.0,2.0,,,6.0,6.0,,,1.0,,,,,
207,Stones,DEF,2,Man City,5.3,a,34,2.1,6.42,10,4,2.5,1118,0,0,3,16,0,0,0,0,0,0,0,231,216.4,53.0,66,33.7,1.0,0,0.0,,1.0,2.0,1.0,6.0,,,,,,,,1.0,,,1.0,2.0,,,,,,0.0,,1.0,2.0,1.0,2.0,6.0,1.0,,,,1.0,,,,6.0
211,Jesus,STR,4,Man City,9.9,a,146,4.3,14.75,41,6,6.83,2018,14,8,12,14,0,0,1,3,0,0,17,535,757.6,447.7,1620,282.1,8.2,30,28.2,8.0,2.0,8.0,14.0,8.0,1.0,1.0,1.0,6.0,0.0,,6.0,2.0,1.0,0.0,4.0,10.0,13.0,1.0,,6.0,5.0,2.0,13.0,2.0,1.0,0.0,1.0,5.0,7.0,1.0,6.0,,4.0,,,1.0,6.0
218,Bernardo Silva,MID,3,Man City,7.6,a,116,3.4,15.26,17,6,2.83,2021,6,7,9,24,0,0,0,5,0,0,7,526,626.2,773.2,927,232.5,8.1,0,0.2,1.0,3.0,1.0,9.0,1.0,2.0,1.0,1.0,11.0,1.0,,3.0,6.0,1.0,1.0,2.0,,,2.0,2.0,2.0,1.0,1.0,7.0,1.0,,10.0,2.0,3.0,6.0,1.0,1.0,19.0,4.0,6.0,2.0,2.0,
219,David Silva,MID,3,Man City,7.5,a,139,5.1,18.53,36,5,7.2,1821,6,12,11,15,0,0,0,0,0,0,15,549,639.6,735.8,937,231.2,9.1,42,46.2,3.0,,13.0,1.0,17.0,2.0,,1.0,12.0,,,,3.0,,,2.0,5.0,1.0,,,,,2.0,9.0,5.0,2.0,,1.0,9.0,11.0,3.0,1.0,11.0,1.0,10.0,10.0,1.0,3.0
220,Foden,MID,3,Man City,5.5,a,69,3.0,12.55,16,6,2.67,888,5,2,4,7,0,0,0,0,0,0,4,261,312.2,301.6,466,108.1,6.0,12,10.8,1.0,8.0,2.0,1.0,3.0,1.0,12.0,,22.0,2.0,,,1.0,,,,1.0,2.0,1.0,,1.0,4.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,1.0
234,Greenwood,STR,4,Man United,4.8,a,103,3.3,21.46,35,6,5.83,1303,10,1,6,13,0,0,0,0,0,0,17,430,449.6,222.7,502,117.0,26.9,53,55.9,2.0,9.0,2.0,2.0,7.0,13.0,12.0,2.0,1.0,,2.0,8.0,,1.0,1.0,1.0,5.0,1.0,,8.0,1.0,8.0,,2.0,1.0,5.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0
253,Yedlin,DEF,2,Newcastle United,4.4,a,26,1.6,5.91,1,2,0.5,934,1,0,1,18,0,0,0,3,0,0,0,122,165.6,118.1,43,32.9,0.1,0,0.0,,,1.0,,0.0,,1.0,,1.0,,,,,0.0,,,,1.0,1.0,0.0,1.0,,,,,1.0,8.0,1.0,2.0,2.0,5.0,1.0,,,,,,
269,Shelvey,MID,3,Newcastle United,4.9,a,105,4.0,21.43,23,6,3.83,2118,6,2,8,34,0,0,0,3,0,0,15,437,559.4,597.4,344,150.4,1.0,0,0.0,5.0,3.0,1.0,2.0,2.0,10.0,7.0,3.0,3.0,3.0,2.0,,,,,3.0,,1.0,2.0,,3.0,,9.0,9.0,9.0,2.0,2.0,9.0,1.0,,,,3.0,2.0,,,8.0,1.0
612,Bentaleb,MID,3,Newcastle United,4.7,a,19,1.6,4.04,10,6,1.67,747,0,0,2,16,0,0,0,2,0,0,0,113,104.6,101.0,20,22.5,0.0,0,0.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
329,Davies,DEF,2,Tottenham,5.3,a,41,2.3,7.74,21,6,3.5,1430,0,0,4,19,0,0,0,6,0,0,2,223,279.8,172.4,94,54.4,0.3,1,0.8,2.0,6.0,1.0,1.0,6.0,5.0,1.0,7.0,2.0,,0.0,1.0,1.0,,,,,,,,,,,,,1.0,2.0,2.0,,,1.0,,,1.0,,1.0,,
331,Alderweireld,DEF,2,Tottenham,5.3,a,97,2.9,18.3,31,6,5.17,2957,2,2,7,39,1,0,0,7,0,0,6,576,773.6,196.0,182,115.2,5.0,2,0.8,1.0,6.0,1.0,10.0,6.0,7.0,,,,2.0,,1.0,5.0,5.0,2.0,7.0,2.0,2.0,0.0,2.0,0.0,1.0,6.0,1.0,4.0,1.0,,2.0,1.0,2.0,1.0,2.0,1.0,10.0,1.0,2.0,1.0,2.0
345,Lucas Moura,MID,3,Tottenham,7.0,a,100,2.9,14.29,19,6,3.17,2235,4,5,6,29,0,0,0,3,0,0,3,330,494.6,477.1,751,172.1,4.1,2,0.5,2.0,10.0,1.0,2.0,1.0,3.0,2.0,3.0,,1.0,2.0,2.0,2.0,6.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,8.0,8.0,2.0,1.0,7.0,1.0,2.0,1.0,2.0,1.0,,1.0,1.0,,2.0,6.0,5.0
349,Sissoko,MID,3,Tottenham,4.8,a,69,2.4,14.38,13,6,2.17,2451,2,1,7,31,0,0,0,8,0,0,0,386,346.0,275.7,189,81.0,1.3,0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,,,,,,,,,1.0,,1.0,1.0,2.0,8.0,2.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,5.0
403,Coady,DEF,2,Wolverhampton,5.1,a,118,3.1,23.14,16,6,2.67,3420,0,0,13,40,0,0,0,5,0,0,7,648,556.4,68.8,0,62.4,2.5,0,0.2,1.0,5.0,2.0,6.0,2.0,0.0,7.0,6.0,6.0,7.0,1.0,5.0,6.0,9.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,6.0,7.0,1.0,0.0,1.0,2.0,2.0,6.0
405,Boly,DEF,2,Wolverhampton,4.9,a,97,4.4,19.8,18,6,3.0,1980,0,1,12,15,0,0,0,1,1,0,10,470,477.0,85.8,119,68.4,4.1,9,11.5,1.0,6.0,2.0,6.0,2.0,1.0,6.0,7.0,6.0,8.0,0.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,2.0,7.0,7.0,2.0,,1.0,4.0,2.0,9.0
406,Vinagre,DEF,2,Wolverhampton,4.1,a,32,2.0,7.8,8,2,4.0,644,0,0,3,6,0,0,0,1,0,0,1,134,130.4,96.2,56,28.1,0.2,0,0.1,1.0,,7.0,,,,,,1.0,6.0,1.0,1.0,,,,,1.0,1.0,2.0,1.0,,,1.0,,,1.0,,1.0,1.0,,6.0,,,,0.0,,,
410,Jota,STR,4,Wolverhampton,6.0,a,105,3.1,17.5,12,6,2.0,2278,7,3,10,28,0,0,0,4,0,0,12,348,457.8,453.3,1139,204.9,4.8,0,0.7,1.0,1.0,2.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,12.0,16.0,2.0,2.0,1.0,,,1.0,2.0,2.0,2.0,2.0,13.0,1.0,2.0,5.0,1.0,1.0,2.0,1.0,,,9.0,2.0,1.0,2.0,2.0,2.0
415,Moutinho,MID,3,Wolverhampton,5.3,a,113,3.0,21.32,12,6,2.0,3105,1,7,11,36,0,0,0,7,0,0,12,617,712.0,1200.1,122,204.0,4.4,0,0.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,6.0,6.0,2.0,2.0,4.0,1.0,2.0,8.0,2.0,10.0,4.0,6.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,8.0,3.0
125,Sakho,DEF,2,Crystal Palace,5.0,i,11,0.8,2.2,4,5,0.8,929,0,0,0,21,0,0,0,1,1,0,0,148,179.2,15.9,6,20.2,0.1,0,0.0,,1.0,1.0,0.0,1.0,1.0,,0.0,,,,,,,,,,1.0,2.0,2.0,,,,-2.0,1.0,,,,,,,,2.0,0.0,1.0,,,
478,Holgate,DEF,2,Everton,4.2,i,71,2.6,16.9,1,2,0.5,2052,0,4,5,34,0,0,0,5,0,0,6,412,465.4,63.9,152,68.3,1.6,7,5.1,,,1.0,,,0.0,2.0,7.0,6.0,-1.0,2.0,1.0,1.0,3.0,1.0,8.0,7.0,1.0,2.0,6.0,6.0,2.0,2.0,0.0,1.0,0.0,6.0,2.0,3.0,1.0,,,,,,,1.0,
660,Thomas,DEF,2,Leicester City,4.0,a,15,5.0,3.75,15,3,5.0,267,0,1,1,4,0,0,0,0,0,0,3,70,78.4,149.8,10,23.9,0.8,1,2.9,2.0,1.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,Hirst,STR,4,Leicester City,4.5,a,2,1.0,0.44,2,2,1.0,9,0,0,0,1,0,0,0,0,0,0,0,3,3.2,0.6,25,2.6,0.0,0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,Johnson,DEF,2,Leicester City,4.0,a,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,Wan-Bissaka,DEF,2,Man United,5.5,a,127,3.6,23.09,19,6,3.17,3070,0,4,12,33,0,0,0,8,0,0,16,659,749.2,443.3,133,132.8,18.9,12,10.3,7.0,1.0,5.0,0.0,5.0,1.0,10.0,11.0,2.0,7.0,2.0,6.0,10.0,9.0,1.0,1.0,6.0,1.0,,6.0,1.0,4.0,3.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,,,1.0,6.0,2.0,0.0,1.0,8.0
225,Lindelöf,DEF,2,Man United,5.3,a,116,3.3,21.89,23,6,3.83,3092,1,0,12,32,1,0,0,6,0,0,9,618,554.0,73.6,79,70.7,1.2,0,0.0,5.0,2.0,8.0,1.0,6.0,1.0,6.0,6.0,2.0,9.0,1.0,6.0,,5.0,,1.0,6.0,1.0,7.0,2.0,1.0,-1.0,2.0,2.0,8.0,1.0,2.0,1.0,2.0,2.0,,2.0,1.0,8.0,2.0,1.0,2.0,5.0
238,Pogba,MID,3,Man United,8.3,a,51,3.2,6.14,21,6,3.5,1202,1,4,6,9,0,0,1,1,0,0,2,215,295.8,420.0,193,91.0,3.5,0,0.2,2.0,2.0,3.0,2.0,10.0,2.0,6.0,3.0,4.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,2.0,,,2.0,2.0,0.0,9.0
241,Lingard,MID,3,Man United,6.3,a,32,1.5,5.08,7,2,3.5,923,1,0,1,14,0,0,0,3,0,0,0,99,109.0,278.2,297,68.2,0.7,0,0.0,6.0,,1.0,,,,,,,,,,,1.0,1.0,,,1.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,2.0,2.0
247,Matic,MID,3,Man United,4.8,a,55,2.6,11.46,15,6,2.5,1578,0,2,10,13,0,0,0,2,0,0,2,287,357.4,250.3,53,66.2,0.4,0,0.0,3.0,2.0,1.0,2.0,2.0,5.0,3.0,3.0,1.0,3.0,7.0,3.0,3.0,,2.0,1.0,3.0,2.0,3.0,,,,,,,,,,,,,,2.0,3.0,1.0,,,
618,Fernandes,MID,3,Man United,9.0,a,117,8.4,13.0,52,6,8.67,1187,8,8,9,6,0,0,0,2,0,0,18,366,551.8,479.3,361,139.2,28.4,67,63.7,11.0,1.0,6.0,5.0,14.0,15.0,15.0,3.0,9.0,6.0,10.0,14.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
658,Fosu-Mensah,DEF,2,Man United,4.5,a,7,2.3,1.56,7,3,2.33,136,0,0,1,1,0,0,0,1,0,0,0,27,12.0,28.6,6,4.2,0.0,0,0.0,1.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,Ings,STR,4,Southampton,7.6,a,198,5.2,26.05,32,6,5.33,2800,22,2,6,44,0,0,1,3,0,0,40,736,1010.0,458.3,1558,302.4,31.4,55,55.8,8.0,4.0,7.0,2.0,9.0,2.0,13.0,2.0,11.0,2.0,1.0,2.0,7.0,2.0,1.0,2.0,5.0,9.0,9.0,1.0,13.0,2.0,8.0,9.0,9.0,6.0,7.0,2.0,1.0,9.0,7.0,9.0,1.0,1.0,2.0,5.0,6.0,2.0
314,Obafemi,STR,4,Southampton,4.9,a,45,2.1,9.18,11,4,2.75,655,3,2,3,12,0,0,0,1,0,0,2,165,170.8,130.7,235,53.4,0.2,0,0.0,1.0,4.0,1.0,5.0,,,,1.0,5.0,1.0,6.0,1.0,0.0,1.0,2.0,,,1.0,,8.0,1.0,,,,1.0,2.0,1.0,,,,1.0,1.0,,,,,,1.0
320,Redmond,MID,3,Southampton,6.2,a,107,3.3,17.26,25,6,4.17,2763,4,4,7,51,0,0,0,2,0,0,8,412,517.2,539.1,752,181.2,1.0,3,0.7,2.0,6.0,7.0,5.0,2.0,3.0,2.0,2.0,9.0,,,,,2.0,13.0,2.0,2.0,3.0,2.0,8.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,10.0,2.0,2.0
337,Walker-Peters,DEF,2,Southampton,4.4,a,32,2.5,7.27,22,6,3.67,944,0,1,2,12,0,0,0,1,0,0,2,194,168.2,108.6,48,32.2,0.7,4,2.1,6.0,6.0,1.0,0.0,2.0,7.0,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0
645,Vokins,DEF,2,Southampton,4.0,a,2,2.0,0.5,2,1,2.0,90,0,0,0,1,0,0,0,0,0,0,0,10,8.4,16.7,3,2.8,0.0,0,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,Maddox,MID,3,Southampton,4.5,a,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,Mariappa,DEF,2,Watford,4.1,a,26,1.3,6.34,1,4,0.25,1509,0,0,3,33,1,0,0,4,1,0,1,185,216.6,75.2,32,31.7,0.2,0,0.0,1.0,-1.0,1.0,,,0.0,,,1.0,,,,-1.0,1.0,1.0,6.0,7.0,,-2.0,2.0,6.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,-2.0,,,,,
373,Capoue,MID,3,Watford,4.8,d,78,2.6,16.25,9,3,3.0,2627,0,4,8,48,0,0,0,8,0,0,7,394,482.8,313.6,102,90.0,0.3,0,0.0,,,,2.0,7.0,0.0,2.0,2.0,3.0,1.0,3.0,2.0,8.0,2.0,2.0,2.0,3.0,2.0,6.0,2.0,2.0,2.0,2.0,2.0,6.0,2.0,3.0,,,,,2.0,2.0,1.0,,2.0,1.0,2.0
439,Dawson,DEF,2,Watford,4.8,a,61,2.1,12.71,13,6,2.17,2359,2,0,4,49,0,0,0,6,0,0,2,353,550.6,67.5,403,102.1,0.3,0,0.5,0.0,0.0,1.0,3.0,8.0,1.0,0.0,2.0,9.0,,,1.0,,,1.0,6.0,6.0,1.0,1.0,1.0,,,,,,1.0,6.0,0.0,5.0,2.0,1.0,1.0,-2.0,1.0,1.0,1.0,2.0,1.0
592,João Pedro,STR,4,Watford,4.8,a,3,1.0,0.63,2,2,1.0,22,0,0,0,1,0,0,0,0,0,0,0,8,4.2,6.4,8,1.7,0.0,0,0.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,Fredericks,DEF,2,West Ham,4.4,a,74,2.7,16.82,14,4,3.5,2235,0,3,7,39,0,0,0,7,0,0,7,423,491.2,333.7,76,90.5,0.4,0,0.1,1.0,,,11.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,11.0,1.0,,,6.0,1.0,1.0,6.0,0.0,0.0,1.0,,1.0,3.0,1.0,6.0,8.0,5.0,2.0,2.0,0.0
384,Johnson,DEF,2,West Ham,4.0,a,6,2.0,1.5,6,3,2.0,270,0,0,0,3,0,0,0,0,0,0,0,32,48.0,25.2,1,7.4,2.2,0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,Coventry,MID,3,West Ham,4.5,a,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,Jahanbakhsh,MID,3,B & H Albion,5.8,a,28,2.8,4.83,2,2,1.0,305,2,1,1,4,0,0,0,0,0,0,2,90,90.6,62.5,106,25.9,0.1,0,0.0,1.0,,,1.0,,,,,,1.0,1.0,,4.0,,1.0,,2.0,8.0,8.0,,,,1.0,,,,,,,,,,,,,,,
257,Lejeune,DEF,2,Newcastle United,4.3,i,24,4.0,5.58,0,0,0.0,440,2,0,1,10,0,0,0,0,0,0,1,88,132.0,12.6,81,22.5,0.0,0,0.0,,,,,,,,,,,,,,,14.0,,2.0,1.0,1.0,0.0,6.0,,,,,,,,,,,,,,,,,
665,Mumbongo,STR,4,Burnley,4.5,a,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,Bertrand,DEF,2,Southampton,4.8,a,75,2.3,15.63,17,5,3.4,2742,1,1,7,52,0,0,0,3,1,0,0,432,436.8,538.5,234,121.1,1.0,0,1.0,2.0,6.0,,1.0,2.0,6.0,2.0,1.0,6.0,2.0,1.0,6.0,1.0,0.0,6.0,1.0,2.0,6.0,2.0,5.0,2.0,2.0,1.0,8.0,2.0,3.0,,,-6.0,1.0,0.0,1.0,1.0,,,,1.0,1.0
307,Bednarek,DEF,2,Southampton,4.4,a,84,2.5,19.09,15,4,3.75,3057,1,1,7,57,1,0,0,4,0,0,5,539,729.8,45.5,95,87.5,1.3,0,0.6,,,2.0,6.0,1.0,6.0,0.0,1.0,6.0,2.0,1.0,6.0,,0.0,,6.0,2.0,5.0,2.0,8.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,-2.0,2.0,0.0,0.0,1.0,6.0,2.0,7.0,1.0,1.0
328,Oriol Romeu,MID,3,Southampton,4.3,a,51,1.7,11.86,11,6,1.83,1855,0,0,5,38,0,0,0,5,0,0,1,301,333.2,272.9,69,67.6,1.3,1,0.1,2.0,3.0,0.0,2.0,2.0,2.0,3.0,1.0,,,1.0,1.0,,2.0,2.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0
666,Cochrane,DEF,2,B & H Albion,4.0,a,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,Zaha,MID,3,Crystal Palace,6.6,a,120,3.2,18.18,16,6,2.67,3279,4,6,9,46,0,0,0,5,0,0,4,337,572.0,588.0,1103,226.4,8.4,0,0.0,2.0,2.0,2.0,1.0,7.0,2.0,2.0,1.0,6.0,2.0,3.0,3.0,5.0,2.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,8.0,2.0,3.0,11.0,7.0,1.0,2.0,5.0,2.0,2.0,6.0,2.0,2.0,3.0,1.0,2.0,1.0
134,Milivojevic,MID,3,Crystal Palace,6.7,a,81,2.6,12.09,6,5,1.2,2510,3,1,7,38,0,0,0,12,0,0,9,382,460.0,499.1,190,114.9,1.9,0,0.0,1.0,,1.0,1.0,1.0,2.0,2.0,1.0,10.0,1.0,,,2.0,1.0,,,,2.0,5.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,10.0,1.0,,10.0,2.0,1.0,2.0,1.0,2.0,2.0
668,Gordon,MID,3,Crystal Palace,4.5,a,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,Simms,STR,4,Everton,4.5,a,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,Jones,MID,3,Liverpool,4.5,a,13,2.2,2.89,11,4,2.75,121,1,0,1,1,0,0,0,0,0,0,0,46,49.4,15.6,65,12.9,0.0,0,0.1,1.0,1.0,,3.0,,6.0,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,
376,Cresswell,DEF,2,West Ham,4.5,d,79,2.5,17.56,13,5,2.6,2727,3,0,5,51,0,0,0,7,0,0,5,444,535.4,441.0,180,115.9,1.5,2,1.6,,2.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,,0.0,,6.0,0.0,0.0,14.0,1.0,1.0,0.0,2.0,,2.0,7.0,14.0,,,,,0.0
626,Bowen,MID,3,West Ham,6.4,a,44,3.4,6.88,18,6,3.0,916,1,4,1,13,0,0,0,0,0,0,3,173,221.4,235.0,342,79.8,0.2,0,0.1,1.0,2.0,5.0,3.0,2.0,5.0,9.0,2.0,2.0,2.0,9.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2,Bellerín,DEF,2,Arsenal,5.2,a,44,2.9,8.46,4,3,1.33,1156,1,0,4,18,0,0,0,2,0,0,4,204,187.8,76.9,103,37.0,1.0,2,0.5,,,,1.0,2.0,1.0,7.0,6.0,2.0,1.0,,1.0,6.0,8.0,8.0,,,,,,,,,0.0,,1.0,0.0,,,,,,,,,,,
3,Kolasinac,DEF,2,Arsenal,5.2,a,55,2.1,10.58,12,6,2.0,1694,0,2,4,26,0,0,0,4,0,0,1,331,269.6,182.5,81,53.0,0.5,0,0.0,1.0,1.0,1.0,1.0,2.0,6.0,6.0,1.0,2.0,,,1.0,,,,,2.0,5.0,,,,0.0,5.0,2.0,1.0,,1.0,1.0,1.0,1.0,7.0,2.0,1.0,3.0,1.0,,1.0,
