"Id","Code","Player Name","Position","HidPos","Team","Value","Status","Picked %","PickedTop 100 %","PickedTop 1000 %","Tot Pts","PPG","PPM","T6","G6","PPG6","Min","Goals","Assists","CS","GC","OG","PS","PM","Y","R","Saves","Bonus","BPS","Inf","Creat","Threat","ICT","Wk 38","Wk 37","Wk 36","Wk 35","Wk 34","Wk 33","Wk 32","Wk 31","Wk 30","Wk 29","Wk 28","Wk 27","Wk 26","Wk 25","Wk 24","Wk 23","Wk 22","Wk 21","Wk 20","Wk 19","Wk 18","Wk 17","Wk 16","Wk 15","Wk 14","Wk 13","Wk 12","Wk 11","Wk 10","Wk 9","Wk 8","Wk 7","Wk 6","Wk 5","Wk 4","Wk 3","Wk 2","Wk 1"
"576","229384","Irving","MID","3","West Ham","4.7","a","0","0","0","9","0.9","1.91","0","0","0.00","161","0","0","0","4","0","0","0","2","0","0","0","38","37.6","26.5","17","8.1","","","","","","","","","","","","1","","","1","1","","1","","1","","","","","","1","1","","1","","","","0","1","","","",""
"608","496661","Dibling","MID","3","Southampton","4.3","a","1.4","0","0","68","2.1","15.81","8","5","1.60","1863","2","2","3","50","0","0","0","6","0","0","4","247","261.0","344.5","264","87.0","","2","3","1","1","1","1","2","1","5","2","1","2","1","","","","5","2","8","1","1","2","2","","1","2","1","0","1","1","1","1","11","2","1","1","1"
"217","121599","A.Doucoure","MID","3","Everton","5.1","a","0.5","0","0","94","2.8","18.43","13","5","2.60","2563","3","2","11","33","0","0","0","3","1","0","5","333","352.6","379.4","348","107.6","1","3","5","","2","2","10","2","2","2","2","","12","","7","3","1","2","1","2","2","3","3","","3","2","3","3","","2","3","3","2","2","","1","1","2"
"192","80146","J.Ayew","MID","3","Leicester City","5.1","a","0.2","0","0","75","2.4","14.71","16","5","3.20","1649","5","0","4","42","0","0","0","6","0","0","3","279","304.4","316.9","311","93.4","2","3","2","8","1","","","","1","1","","","1","2","2","2","2","1","2","","7","2","","2","1","2","7","2","7","0","6","2","1","2","1","2","1","0"
"60","200785","Adams","MID","3","Bournemouth","4.9","a","0.1","0","0","58","2.1","11.84","12","6","2.00","1959","0","3","6","30","0","0","0","7","0","0","1","315","411.8","261.2","83","75.9","3","2","2","2","1","2","2","2","1","2","2","2","1","2","2","9","5","2","0","","1","3","1","","2","2","2","2","0","1","","","","","","","",""
"613","490881","Collyer","MID","3","Man United","4.5","a","0","0","0","6","1","1.33","0","0","0.00","174","0","0","0","2","0","0","0","0","0","0","0","40","40.4","29.9","8","7.9","","","","","","","","","","1","1","","","","","1","1","1","","","","","","","","","","","","","","","","","","1","",""
"654","224860","C.Soler","MID","3","West Ham","5","a","0","0","0","47","1.5","9.40","4","4","1.00","1394","1","1","2","25","0","0","0","6","0","0","2","216","189.0","295.8","186","67.2","","0","1","1","","2","2","1","1","1","1","1","1","1","2","2","1","9","","2","1","","0","2","2","5","3","1","1","1","0","1","1","0","0","","",""
"62","111317","Brooks","MID","3","Bournemouth","4.9","a","0","0","0","52","1.8","10.61","7","5","1.40","941","2","1","3","12","0","0","0","3","0","0","2","204","193.6","316.7","300","80.4","3","1","1","1","","1","","1","1","1","1","1","1","3","2","3","3","1","5","2","1","1","1","3","1","2","7","1","1","1","","1","","","","","",""
"89","440089","Damsgaard","MID","3","Brentford","4.9","a","1.2","0","0","131","3.4","26.73","17","6","2.83","2911","2","10","11","41","0","0","0","2","0","0","10","611","714.8","1006.4","338","205.9","2","2","3","5","3","2","2","3","1","2","2","2","10","2","3","7","3","2","6","5","3","1","2","1","9","5","3","8","3","2","5","10","3","2","2","3","1","1"
"386","209243","Sancho","MID","3","Chelsea","6.2","a","0.9","0","0","86","2.8","13.87","6","5","1.20","1754","3","5","7","24","0","0","0","2","0","0","3","367","340.0","523.2","414","127.5","3","","1","0","1","1","6","3","3","2","3","3","1","2","1","2","1","2","6","1","2","3","2","8","6","3","1","","","","1","2","9","4","3","","",""
"674","220695","Maghoma","MID","3","Brentford","4.5","a","0","0","0","8","1","1.78","0","0","0.00","112","0","0","0","1","0","0","0","0","0","0","0","32","27.8","15.8","10","5.4","","","","","","","","","1","","","1","1","","","","","","1","1","","1","","1","1","","","","","","","","","","","","",""
"569","481624","Jaden","MID","3","Ipswich Town","5.3","i","0.1","0","0","37","1.8","6.98","0","0","0.00","796","2","0","2","22","0","0","0","3","1","0","3","116","159.0","98.2","190","43.9","","","","","","","1","1","0","2","3","15","2","","1","2","1","","","","","","","1","1","1","1","1","1","","-2","3","1","","1","","","0"
"642","509291","André","MID","3","Wolverhampton","5","a","0","0","0","61","1.8","12.20","12","6","2.00","2472","0","0","7","46","0","0","0","7","0","0","1","436","383.2","285.5","30","69.7","2","1","2","2","3","2","2","1","2","2","2","2","3","2","3","2","1","2","","2","3","3","1","2","2","2","2","","","1","1","1","1","2","1","1","",""
"431","250199","Dominguez","MID","3","Nottingham Forest","4.8","a","0","0","0","54","1.6","11.25","12","6","2.00","1954","0","1","7","27","0","0","0","9","0","0","0","292","410.2","247.2","237","89.4","2","2","2","1","1","4","3","2","1","2","3","3","1","","1","1","2","1","0","3","","0","2","1","1","1","2","2","3","1","2","1","1","","1","","0","1"
"571","510281","Savinho","MID","3","Man City","6","a","1.9","0","0","106","3.7","17.67","5","3","1.67","1760","1","11","8","25","0","0","0","3","0","0","15","442","415.2","682.9","671","177.3","1","","1","","","3","1","","9","0","3","3","2","6","5","","","5","13","14","3","1","1","2","1","1","2","3","","6","1","","1","7","1","","9","1"
"622","207189","Berge","MID","3","Fulham","5","a","0","0","0","53","1.7","10.60","7","6","1.17","2221","0","0","4","35","0","0","0","6","0","0","2","334","314.4","285.7","51","65.1","1","1","1","1","1","2","1","2","2","3","2","1","0","2","2","2","3","","","","","3","1","4","1","2","","3","2","2","2","2","1","1","1","1","",""
"265","196411","Chaplin","MID","3","Ipswich Town","5.1","a","0.1","0","0","41","1.9","8.04","7","6","1.17","845","1","2","1","19","0","0","0","2","0","0","0","139","106.6","152.1","108","36.1","2","1","1","1","1","1","","1","","","","","","","","","","","","","","2","5","7","1","2","1","","2","5","1","1","","1","1","1","1","2"
"121","474120","Enciso","MID","3","Ipswich Town","5.4","a","0.2","0","0","59","2.4","10.93","16","5","3.20","1155","2","3","2","22","0","0","0","3","0","0","5","224","250.8","268.9","362","87.7","","2","2","9","2","1","13","1","5","2","2","","","1","2","3","1","","","1","3","1","1","","","","","","","1","1","1","1","","1","1","1",""
"9","444145","Martinelli","MID","3","Arsenal","6.5","a","3.1","0","0","125","3.8","19.23","24","6","4.00","2284","8","4","10","25","0","0","0","1","0","0","6","422","559.8","587.8","912","206.1","2","3","7","2","","10","2","1","5","3","1","","","","5","3","7","1","1","9","3","7","3","0","3","","","8","2","2","1","6","13","5","3","1","3","3"
"381","195851","McTominay","MID","3","Man United","4.9","u","0.1","0","0","2","1","0.41","0","0","0.00","17","0","0","0","1","0","0","0","0","0","0","0","4","3.2","0.3","5","0.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1"
"644","574398","Umeh-Chibueze","MID","3","Crystal Palace","4.4","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"682","596054","Edozie","MID","3","Wolverhampton","4.5","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"548","181284","Guedes","MID","3","Wolverhampton","5.3","a","0.1","0","0","62","2.1","11.70","7","5","1.40","979","2","4","3","25","0","0","0","1","0","0","2","187","215.8","213.9","217","64.0","2","2","1","1","1","","","","","1","1","","","1","3","1","1","2","2","1","3","13","4","1","1","4","6","1","3","1","1","1","","1","1","1","",""
"687","606775","Winterburn","MID","3","Bournemouth","4.5","a","0","0","0","4","1","0.89","1","1","1.00","22","0","0","0","0","0","0","0","0","0","0","0","14","2.4","0.2","2","0.4","1","","","","","","","1","","","","","","","","","1","","","1","","","","","","","","","","","","","","","","","",""
"688","591386","Nyoni","MID","3","Liverpool","4.5","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"689","611917","Williams-Barnett","MID","3","Tottenham","4.5","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"693","545508","O'Brien-Whitmarsh","MID","3","Southampton","4.5","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"770","433312","Munetsi","MID","3","Wolverhampton","5","a","0.1","0","0","50","3.6","10.00","20","6","3.33","1077","2","2","5","11","0","0","0","0","0","0","4","134","176.8","132.9","212","52.3","9","1","2","2","3","3","5","2","3","3","8","2","6","1","","","","","","","","","","","","","","","","","","","","","","","",""
"694","531997","Cartwright","MID","3","Leicester City","4.5","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"695","547692","Rak-Sakyi","MID","3","Chelsea","4.5","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"701","518442","Orford","MID","3","West Ham","4.5","a","0","0","0","2","1","0.44","0","0","0.00","47","0","0","0","1","0","0","0","0","0","0","0","13","6.4","27.6","6","4.0","","","","","","","","","","","","","","","1","","1","","","","","","","","","","","","","","","","","","","","",""
"132","109345","March","MID","3","B & H Albion","6.5","i","0","0","0","7","0.9","1.08","3","2","1.50","161","0","0","0","3","0","0","0","2","0","0","0","25","24.0","59.6","18","10.1","","","","","2","1","1","0","","","1","1","","","","","0","","","","1","","","","","","","","","","","","","","","","",""
"606","532534","Alves","MID","3","Leicester City","4.4","u","0.1","0","0","1","1","0.23","0","0","0.00","1","0","0","0","0","0","0","0","0","0","0","0","3","0.0","0.3","0","0.0","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","",""
"278","74944","Morsy","MID","3","Ipswich Town","4.8","a","0.1","0","0","67","2","13.96","11","6","1.83","2749","1","1","2","67","1","0","0","10","0","0","5","421","417.0","374.0","47","83.7","2","2","2","1","2","2","1","2","2","","","-1","1","","2","2","2","1","1","2","","1","2","2","2","2","2","2","8","","2","2","1","9","2","1","1","2"
"526","577114","L.Guilherme","MID","3","West Ham","4.6","a","0","0","0","12","1","2.61","2","2","1.00","139","0","0","0","5","0","0","0","0","0","0","0","47","27.6","49.1","32","10.8","","1","","","","1","1","1","1","","","","","1","1","","1","","1","1","","","","","","","","1","","","","1","","","","","",""
"785","575204","Echeverri","MID","3","Man City","5.8","a","0","0","0","1","1","0.17","1","1","1.00","5","0","0","0","0","0","0","0","0","0","0","0","2","2.2","0.4","0","0.3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"723","550596","Sadi","MID","3","Bournemouth","4.5","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"729","574799","Ajayi","MID","3","Tottenham","4.5","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"734","494779","Grønbæk","MID","3","Southampton","4.9","d","0","0","0","6","1.5","1.22","0","0","0.00","141","0","0","0","3","0","0","0","0","0","0","0","13","15.8","11.4","9","3.7","","","","","","","","","","1","2","","1","","2","","","","","","","","","","","","","","","","","","","","","","",""
"661","592662","Yogane","MID","3","Brentford","4.5","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"577","463903","Lindstrøm","MID","3","Everton","5","i","0.1","0","0","44","1.8","8.80","0","0","0.00","1229","0","1","6","14","0","0","0","2","0","0","0","167","214.2","309.6","237","76.0","","","","","","","","","","1","5","2","1","2","4","2","3","1","1","1","1","1","1","","1","2","3","3","2","1","","","1","3","1","","1",""
"728","530121","Silcott-Duberry","MID","3","Bournemouth","4.5","a","0","0","0","1","1","0.22","0","0","0.00","1","0","0","0","0","0","0","0","0","0","0","0","5","2.0","1.0","0","0.3","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","",""
"343","477555","Bobb","MID","3","Man City","4.7","a","0.1","0","0","3","1","0.64","1","1","1.00","14","0","0","0","1","0","0","0","0","0","0","0","13","4.4","12.6","0","1.6","","1","","","","","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"730","606921","Esse","MID","3","Crystal Palace","4.7","a","0.1","0","0","22","3.1","4.68","12","4","3.00","138","1","2","0","3","0","0","0","0","0","0","3","72","74.8","38.4","51","16.4","1","9","1","","","1","1","","","","1","","","","","8","","","","","","","","","","","","","","","","","","","","","",""
"106","513418","Schade","MID","3","Brentford","5.3","a","3.3","0","0","149","3.9","28.11","39","6","6.50","2281","11","4","10","34","0","0","0","3","0","0","12","498","630.8","312.7","892","183.3","2","2","11","14","8","2","1","3","2","2","2","3","3","9","2","11","1","1","8","1","3","2","3","6","5","23","1","0","1","1","2","2","1","1","1","6","1","2"
"758","567121","Knight","MID","3","B & H Albion","4.5","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"717","623095","Yang","MID","3","Tottenham","4.5","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"768","511499","Tel","MID","3","Tottenham","5.8","a","0.1","0","0","42","3.2","7.24","16","6","2.67","908","2","2","2","20","0","0","0","2","0","0","2","151","183.8","208.3","236","62.3","5","1","2","4","2","2","9","6","1","3","","2","2","3","","","","","","","","","","","","","","","","","","","","","","","",""
"451","499724","Amo-Ameyaw","MID","3","Southampton","4.4","u","0.1","0","0","1","0.5","0.23","0","0","0.00","26","0","0","0","0","0","0","0","1","0","0","0","1","4.0","16.1","6","2.6","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","1"
"771","609640","Amougou","MID","3","Chelsea","4.5","a","0","0","0","1","1","0.22","0","0","0.00","7","0","0","0","0","0","0","0","0","0","0","0","2","1.0","0.9","0","0.2","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"773","496279","Heath","MID","3","Everton","4.5","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"778","559684","Moorhouse","MID","3","Man United","4.5","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"779","618873","Koné","MID","3","Man United","4.5","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"157","486672","Caicedo","MID","3","Chelsea","4.9","a","1","0","0","98","2.6","20.00","17","6","2.83","3351","1","4","12","42","0","0","0","11","0","0","4","650","627.6","568.8","95","129.2","2","3","2","6","3","1","2","3","3","2","4","2","1","1","2","1","1","2","2","1","2","3","2","5","2","3","2","2","9","2","5","1","2","6","3","2","2","1"
"765","465694","N.Gonzalez","MID","3","Man City","6","a","0","0","0","31","2.8","5.17","13","4","3.25","760","1","1","6","7","0","0","0","3","0","0","0","123","137.2","78.7","62","27.5","3","6","","1","","3","4","","2","2","2","3","2","3","","","","","","","","","","","","","","","","","","","","","","","",""
"471","214466","Smallbone","MID","3","Southampton","5","a","0","0","0","26","1.4","5.20","4","4","1.00","679","1","0","0","22","0","0","0","1","0","0","0","119","112.6","163.3","64","33.9","1","1","1","1","","","1","1","","","7","2","1","0","1","1","1","1","","","","","","","","","","","","","1","","","","","1","2","2"
"588","197024","G.Rodríguez","MID","3","West Ham","4.8","a","0.1","0","0","36","1.6","7.50","7","3","2.33","1147","0","1","4","19","0","0","0","6","0","0","0","193","205.4","79.7","29","31.5","4","0","3","","","","","","","1","","","","","","1","1","2","","","2","1","","0","","1","1","3","0","2","2","2","2","1","1","1","3","2"
"618","463067","Georginio","MID","3","B & H Albion","5","i","0.3","0","0","95","3.4","19.00","0","0","0.00","1651","5","6","6","29","0","0","0","2","0","0","1","288","355.4","281.8","404","103.0","","","","","","","","","","5","2","5","8","3","2","1","6","6","1","1","1","2","2","2","1","2","5","2","2","5","6","11","7","2","3","1","1",""
"790","538182","Gower","MID","3","Arsenal","4.5","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"600","509416","Ayari","MID","3","B & H Albion","5","a","0.1","0","0","74","2.2","14.80","22","6","3.67","1958","2","1","7","28","0","0","0","4","0","0","3","358","363.2","507.5","247","111.7","1","9","3","1","7","1","2","1","2","1","5","1","3","1","","2","2","3","2","1","1","1","2","3","","2","3","0","2","2","2","","1","","3","2","1","1"
"635","513527","El Khannouss","MID","3","Leicester City","4.8","a","0.2","0","0","83","2.6","17.29","18","5","3.60","2179","2","4","3","54","0","0","0","4","0","0","6","376","381.6","634.1","191","120.5","","3","5","6","2","2","5","2","1","1","2","2","2","1","2","9","2","2","2","1","2","1","2","2","14","","2","1","1","1","2","","1","1","","1","",""
"725","204646","Malen","MID","3","Aston Villa","5.3","a","0.2","0","0","34","2.4","6.42","5","5","1.00","296","3","0","0","6","0","0","0","0","0","0","3","112","138.2","42.7","208","38.5","1","1","","1","","2","6","10","6","","1","","1","3","1","1","","","","","","","","","","","","","","","","","","","","","",""
"793","514307","Jack Henry-Francis","MID","3","Arsenal","4.5","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"795","597320","Harry Howell","MID","3","B & H Albion","4.5","a","0","0","0","1","1","0.22","1","1","1.00","6","0","0","0","0","0","0","0","0","0","0","0","5","2.0","0.9","6","0.9","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"403","180974","Joelinton","MID","3","Newcastle United","6","i","1.1","0","0","99","3.4","16.50","1","1","1.00","2394","4","4","10","32","0","0","0","10","0","0","11","374","469.8","389.3","465","132.7","","","","","","1","11","6","2","","3","","","","1","2","1","3","1","10","13","","2","1","2","2","2","10","3","2","2","3","1","2","0","1","1","11"
"95","207283","Jensen","MID","3","Brentford","5.3","a","0.1","0","0","38","1.6","7.17","8","6","1.33","846","0","2","2","17","0","0","0","2","0","0","1","179","157.0","249.5","32","43.8","1","1","1","1","1","3","1","1","","","1","","","1","1","1","1","2","3","1","","","","","","1","3","2","1","1","","","","","","6","1","2"
"224","221399","Harrison","MID","3","Everton","5.2","a","0.2","0","0","81","2.4","15.58","12","6","2.00","2068","1","3","7","27","0","0","0","0","0","0","4","291","277.0","527.7","288","108.6","3","1","2","1","2","3","3","6","2","2","10","2","5","2","3","","","1","","1","2","3","3","","1","1","","1","1","2","3","3","4","1","2","2","1","2"
"394","208706","Bruno G.","MID","3","Newcastle United","6.2","a","3","0","0","135","3.6","21.77","17","6","2.83","3273","5","6","13","44","0","0","0","7","0","0","10","661","723.0","796.0","454","197.5","2","2","7","2","3","1","10","3","2","","11","2","2","1","2","2","9","6","6","3","3","7","7","2","8","2","2","2","3","2","2","3","1","2","7","1","2","3"
"57","166989","Tielemans","MID","3","Aston Villa","5.5","a","1.1","0","0","121","3.4","22.00","21","4","5.25","3025","3","7","7","46","0","0","1","4","0","0","15","686","799.6","963.1","333","209.6","1","","","11","","9","6","6","3","","3","2","2","12","2","1","8","3","2","2","1","2","3","1","2","2","3","1","2","1","8","3","2","5","2","1","2","7"
"74","533463","O.Dango","MID","3","Bournemouth","4.5","i","0.9","0","0","111","3.5","24.67","5","3","1.67","1998","7","4","7","23","0","0","0","3","0","0","7","432","624.6","496.8","754","187.2","","","","1","2","2","3","2","2","1","1","2","2","7","2","21","4","2","3","6","3","6","2","12","1","1","1","","","2","3","1","8","1","","4","1","2"
"800","592712","Tom Taylor","MID","3","Ipswich Town","4.5","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"290","96994","De Cordova-Reid","MID","3","Leicester City","5.2","i","0.1","0","0","48","2.1","9.23","4","2","2.00","734","1","4","1","17","0","0","0","2","0","0","2","145","102.2","84.4","72","26.0","","","","","1","3","1","","","","1","2","0","2","2","7","","","1","","1","1","1","11","1","1","4","","","","1","1","1","","","1","2","2"
"83","201658","Tavernier","MID","3","Bournemouth","5.4","a","0.2","0","0","87","3","16.11","14","6","2.33","1932","3","7","4","29","0","0","0","6","0","0","4","362","447.0","664.8","442","155.4","4","1","2","5","1","1","1","","","1","7","1","2","5","1","7","","","","","","","","2","6","5","2","1","2","3","3","2","4","2","3","2","9","2"
"797","630664","Jake Evans","MID","3","Leicester City","4.5","a","0","0","0","4","1","0.89","3","3","1.00","21","0","0","0","1","0","0","0","0","0","0","0","13","3.2","0.2","0","0.3","1","1","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"560","247632","Neto","MID","3","Chelsea","6.1","a","1.4","0","0","104","3","17.05","29","6","4.83","2262","4","6","8","25","0","0","0","8","0","0","9","434","492.0","762.7","545","180.0","6","3","2","5","3","10","3","1","2","1","3","11","5","2","7","1","2","1","2","1","1","3","","1","","3","","9","2","5","1","0","1","1","1","0","4","1"
"233","449871","Onana","MID","3","Aston Villa","4.8","a","2.1","0","0","65","2.5","13.54","18","6","3.00","1613","3","0","6","23","0","0","0","4","0","0","5","324","358.0","194.8","215","77.0","3","3","3","1","","8","3","2","1","","","","","","1","","1","2","","1","2","2","1","","","","","2","2","0","2","","2","2","1","9","1","10"
"605","573062","Godo","MID","3","Fulham","4.4","a","0","0","0","2","1","0.45","1","1","1.00","21","0","0","0","0","0","0","0","0","0","0","0","4","3.4","12.0","14","3.0","","","1","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","",""
"772","47431","Willian","MID","3","Fulham","5","a","0","0","0","13","1.3","2.60","4","3","1.33","251","0","0","1","3","0","0","0","0","0","0","0","54","36.2","133.3","25","19.5","","","1","1","2","","1","","1","3","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","",""
"535","231057","Bellegarde","MID","3","Wolverhampton","4.9","a","0.2","0","0","90","2.6","18.37","10","5","2.00","1666","2","7","6","31","0","0","0","3","0","0","5","332","355.6","422.8","200","97.2","1","5","1","2","1","","1","2","3","11","5","2","3","4","11","1","1","1","1","0","1","1","2","1","","5","2","0","1","","1","4","1","3","3","6","2","1"
"71","222683","Kluivert","MID","3","Bournemouth","5.9","a","11","0","0","158","4.6","26.78","11","6","1.83","2339","12","6","13","29","0","0","0","8","0","0","14","532","700.0","654.1","771","212.0","3","1","1","2","2","2","","","","2","5","10","2","5","2","13","22","8","3","","2","8","3","2","3","20","2","7","3","2","11","1","1","0","2","5","3","0"
"329","243016","Mac Allister","MID","3","Liverpool","6.2","i","1.7","0","0","122","3.5","19.68","18","4","4.50","2597","5","6","14","24","0","0","0","6","0","0","8","578","653.4","731.3","357","174.1","","","1","4","10","3","5","9","3","","1","8","3","4","10","3","3","2","10","3","8","7","","","1","3","1","3","1","1","0","0","2","3","1","3","3","3"
"696","550615","George","MID","3","Chelsea","4.5","a","0","0","0","17","2.1","3.78","10","3","3.33","177","1","1","1","0","0","0","0","1","0","0","0","55","67.4","72.7","32","17.1","","3","","","1","6","","","","1","1","4","","1","","","0","","","","","","","","","","","","","","","","","","","","",""
"499","482442","P.M.Sarr","MID","3","Tottenham","4.7","a","0.2","0","0","71","2","15.11","9","6","1.50","1901","3","2","2","38","0","0","0","6","0","0","4","365","398.4","257.2","220","87.2","1","1","2","2","1","2","1","1","0","","10","0","","1","6","1","2","0","2","1","2","1","9","1","1","2","2","2","2","1","4","1","4","1","1","0","1","2"
"20","167199","Thomas","MID","3","Arsenal","4.9","a","0.7","0","0","108","3.1","22.04","11","5","2.20","2793","4","3","9","30","0","0","0","4","0","0","8","567","626.6","377.9","223","123.2","2","3","2","2","","2","10","","2","2","2","1","1","3","8","3","2","2","2","5","1","5","1","2","6","","8","2","2","2","2","2","2","1","3","1","11","3"
"243","76357","Cairney","MID","3","Fulham","4.8","a","0","0","0","33","1.3","6.88","11","5","2.20","610","2","0","1","12","0","0","0","3","1","0","0","192","163.8","213.8","94","47.2","2","6","1","","1","1","0","","","1","","","1","","","1","1","1","2","1","1","3","","","","3","1","1","1","","1","1","","","1","1","0","0"
"792","649208","Monga","MID","3","Leicester City","4.5","a","0","0","0","7","1","1.56","6","6","1.00","105","0","0","0","3","0","0","0","0","0","0","0","29","20.6","12.6","19","5.1","1","1","1","1","1","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"411","547719","Miley","MID","3","Newcastle United","5","a","0","0","0","21","1.5","4.20","3","3","1.00","304","1","0","0","4","0","0","0","0","0","0","1","88","87.4","33.5","45","16.7","","1","1","","1","","1","1","1","","","1","8","1","1","1","","1","","","1","1","","","","","","","","","","","","","","","",""
"64","155408","Cook","MID","3","Bournemouth","5","s","0.1","0","0","82","2.3","16.40","5","5","1.00","2976","1","4","5","44","0","0","0","8","1","0","3","500","607.0","727.1","114","144.9","","-1","2","2","1","1","2","1","6","2","2","2","2","1","2","2","2","2","3","2","3","1","2","2","1","","1","5","2","2","3","2","10","1","1","7","2","1"
"633","195384","Merino","MID","3","Arsenal","6","a","1.5","0","0","92","3.3","15.33","11","4","2.75","1575","7","2","4","17","0","0","0","2","1","0","8","326","456.8","265.8","511","123.3","2","","4","1","","4","1","2","10","9","2","3","2","13","1","","2","1","4","8","1","1","3","1","1","","3","1","1","8","2","1","","","","","",""
"42","226944","Kamara","MID","3","Aston Villa","5","a","0.1","0","0","57","2.2","11.40","22","6","3.67","1720","1","0","6","22","0","0","0","2","0","0","3","296","326.6","191.0","83","60.2","2","10","3","3","","4","1","1","3","","1","","","1","2","3","1","3","2","2","2","2","2","3","2","2","","0","1","1","","","","","","","",""
"98","249231","Lewis-Potter","MID","3","Brentford","5","a","0.1","0","0","94","2.5","18.80","13","6","2.17","3092","1","5","8","49","0","0","0","7","0","0","0","460","542.0","462.2","391","139.9","2","1","3","2","0","5","2","3","1","2","2","2","3","3","2","1","2","5","8","2","3","2","2","1","2","1","3","2","3","5","2","5","1","5","2","1","2","1"
