ID,Player Name,Position,HidPos,Team,Value,Status,Picked %,Picked Top 100 %,Picked Top 1000 %,Tot Pts,PPG,PPM,T6,G6,PPG6,Min,Goals,Assists,CS,GC,OG,PS,PM,Y,R,Saves,Bonus,BPS,Inf,Creat,Threat,ICT,Wk 38,Wk 37,Wk 36,Wk 35,Wk 34,Wk 33,Wk 32,Wk 31,Wk 30,Wk 29,Wk 28,Wk 27,Wk 26,Wk 25,Wk 24,Wk 23,Wk 22,Wk 21,Wk 20,Wk 19,Wk 18,Wk 17,Wk 16,Wk 15,Wk 14,Wk 13,Wk 12,Wk 11,Wk 10,Wk 9,Wk 8,Wk 7,Wk 6,Wk 5,Wk 4,Wk 3,Wk 2,Wk 1
605,Anjorin,MID,3,Chelsea,4.5,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,Mitrović,STR,4,Fulham,5.5,a,3.2,0,0.0,63,2.3,11.45,3,2,1.5,1389,3,3,1,24,0,0,1,3,0,0,7,178,245.6,323.8,697,124.9,,,,2.0,1.0,,,2.0,8.0,1.0,1.0,0.0,2.0,,,1.0,2.0,7.0,1.0,1.0,,,,1.0,2.0,1.0,,,1.0,1.0,1.0,8.0,2.0,0.0,2.0,2.0,12.0,1.0
607,Cain,MID,3,Liverpool,4.5,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,Minamino,MID,3,Southampton,6.0,a,0.3,0,0.0,48,2.5,8.0,7,4,1.75,999,3,0,2,18,0,0,0,1,0,0,2,153,168.2,92.3,281,54.0,2.0,,2.0,2.0,1.0,,,,,,2.0,3.0,,10.0,2.0,7.0,,,,1.0,,,,,8.0,,1.0,,2.0,1.0,,,1.0,,1.0,1.0,1.0,
581,Otasowie,MID,3,Wolverhampton,4.5,a,0.0,0,0.0,9,1.5,2.0,2,1,2.0,185,0,1,0,6,0,0,0,1,0,0,0,33,38.2,25.9,34,9.8,,,,,2.0,,,,,,,,1.0,,,,,,,,,1.0,,1.0,0.0,4.0,,,,,,,,,,,,
22,Nketiah,STR,4,Arsenal,5.3,a,0.5,0,0.0,36,2.1,6.79,2,1,2.0,411,2,1,1,6,0,0,0,0,0,0,5,120,116.6,97.3,211,42.1,,,,,,2.0,6.0,1.0,,,,,,,,,,1.0,,,1.0,,,,2.0,6.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0
54,Lallana,MID,3,B & H Albion,6.2,a,0.3,0,0.0,58,1.9,9.35,5,4,1.25,1584,1,1,5,18,0,0,0,0,0,0,2,265,249.4,353.9,300,90.0,1.0,1.0,1.0,,,2.0,1.0,3.0,2.0,3.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,2.0,3.0,,,1.0,4.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0
93,Vydra,STR,4,Burnley,4.8,a,1.5,9,10.9,62,2.2,12.92,13,6,2.17,1359,3,2,3,24,0,0,0,0,0,0,2,194,197.4,193.2,479,86.0,1.0,1.0,2.0,5.0,2.0,2.0,1.0,7.0,6.0,,5.0,2.0,9.0,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,,1.0,,1.0,,1.0,2.0,1.0,
338,Saint-Maximin,MID,3,Newcastle United,5.2,a,3.1,0,0.1,85,3.4,16.35,14,6,2.33,1554,3,5,7,26,0,0,0,0,0,0,5,278,376.0,394.2,418,118.9,3.0,3.0,2.0,2.0,2.0,2.0,6.0,12.0,1.0,,,,3.0,7.0,2.0,8.0,1.0,1.0,1.0,1.0,,,,,,,,,,2.0,2.0,3.0,3.0,2.0,12.0,,1.0,3.0
507,Fraser,MID,3,Newcastle United,5.6,a,0.2,0,0.0,39,2.2,6.96,0,0,0.0,922,0,4,4,18,0,0,0,0,1,0,0,154,142.8,395.0,165,70.1,,,,,,,,,,2.0,3.0,3.0,4.0,1.0,1.0,,2.0,3.0,2.0,1.0,-2.0,,,,1.0,5.0,,,,,,4.0,3.0,1.0,4.0,,1.0,
609,Nmecha,MID,3,Man City,4.5,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,Perry,MID,3,Wolverhampton,4.4,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,Rashford,MID,3,Man United,9.6,a,10.2,1,2.3,174,4.7,18.13,17,5,3.4,2917,11,11,12,39,0,0,0,4,0,0,9,535,793.2,682.1,1127,260.3,,1.0,,13.0,,3.0,7.0,2.0,8.0,,2.0,6.0,6.0,12.0,2.0,5.0,9.0,3.0,2.0,3.0,6.0,2.0,7.0,7.0,2.0,14.0,3.0,6.0,5.0,3.0,5.0,2.0,2.0,15.0,2.0,7.0,2.0,
550,Molumby,MID,3,B & H Albion,4.5,u,0.0,0,0.0,1,1.0,0.22,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
494,Gabriel,DEF,2,Arsenal,4.9,a,4.6,0,0.0,78,3.4,15.92,23,5,4.6,1996,2,0,6,24,0,0,0,2,1,0,7,385,454.8,49.5,229,73.3,6.0,2.0,,9.0,6.0,,2.0,,0.0,,2.0,,,,1.0,2.0,1.0,,,,,,,,,-1.0,2.0,1.0,8.0,6.0,1.0,7.0,2.0,2.0,2.0,,2.0,15.0
410,Grosicki,MID,3,West Bromwich Albion,5.2,a,0.0,0,0.0,8,2.7,1.54,0,0,0.0,147,0,1,0,5,0,0,0,0,0,0,0,29,22.4,35.2,15,7.2,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,1.0,,,,,,,,,,,
612,Mancini,MID,3,Burnley,4.4,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,Norwood,MID,3,Sheffield Utd,4.5,a,0.1,0,0.0,54,1.7,12.0,13,6,2.17,2214,0,0,5,43,0,0,0,6,0,0,0,355,395.4,464.4,57,91.9,3.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,,2.0,1.0,5.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,,,,1.0,0.0,2.0,2.0,1.0,,2.0,,1.0,,2.0
614,Cundle,MID,3,Wolverhampton,4.5,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,Maguire,MID,3,Sheffield Utd,4.4,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,Ødegaard,MID,3,Arsenal,5.6,a,0.6,0,0.0,40,2.9,7.14,17,5,3.4,861,1,2,3,12,0,0,0,0,0,0,3,183,137.0,271.8,147,55.5,6.0,4.0,,3.0,3.0,1.0,,,2.0,2.0,10.0,2.0,1.0,2.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
637,Alves,DEF,2,West Ham,4.0,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,Richards,DEF,2,Wolverhampton,4.0,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,Marques,DEF,2,Wolverhampton,3.9,a,0.1,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,Cresswell,DEF,2,Leeds United,4.0,a,0.1,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,Huggins,STR,4,Leeds United,4.5,a,0.1,0,0.0,1,1.0,0.22,0,0,0.0,37,0,0,0,0,0,0,0,0,0,0,0,4,2.6,0.9,2,0.6,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
618,Hackford,STR,4,Sheffield Utd,4.4,a,0.1,0,0.0,1,1.0,0.23,0,0,0.0,10,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.1,18,1.8,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
130,McArthur,MID,3,Crystal Palace,5.2,a,0.1,0,0.0,45,2.5,8.65,0,0,0.0,1465,0,2,4,26,0,0,0,3,0,0,3,228,285.2,202.2,65,55.2,,,,,,,,,,,,,,,,,,,2.0,2.0,3.0,9.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,,,1.0,2.0,1.0,2.0,3.0
622,Mbete,DEF,2,Man City,4.0,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,Harwood-Bellis,DEF,2,Man City,4.0,u,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,McTominay,MID,3,Man United,4.9,a,0.8,0,0.2,91,2.8,18.57,7,4,1.75,2124,4,2,9,25,0,0,0,3,0,0,4,413,523.2,270.5,314,110.9,,3.0,,1.0,,3.0,2.0,1.0,1.0,,5.0,3.0,4.0,,2.0,8.0,8.0,1.0,,4.0,1.0,2.0,1.0,2.0,18.0,1.0,3.0,2.0,,1.0,2.0,2.0,3.0,2.0,1.0,,2.0,
5,Cédric,DEF,2,Arsenal,4.6,a,0.3,0,0.0,28,2.8,6.09,0,0,0.0,744,0,1,2,11,0,0,0,1,0,0,3,125,110.8,114.8,66,29.2,,,,,,,,,0.0,,2.0,,2.0,,1.0,2.0,1.0,5.0,2.0,12.0,,,,,,1.0,,,,,,,,,,,,
378,Valery,DEF,2,Southampton,4.7,u,0.0,0,0.0,3,1.0,0.64,0,0,0.0,101,0,0,0,4,0,0,0,0,0,0,0,12,26.0,22.1,12,6.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
624,Chauke,MID,3,Southampton,4.4,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Saliba,DEF,2,Arsenal,4.0,u,0.4,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,Obafemi,STR,4,Southampton,4.6,a,0.7,0,0.0,4,1.0,0.87,3,3,1.0,57,0,0,0,2,0,0,0,0,0,0,0,12,5.6,10.8,4,2.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
382,Djenepo,MID,3,Southampton,5.4,a,0.1,0,0.0,46,1.7,8.52,3,2,1.5,1229,1,2,3,27,0,0,0,5,0,0,0,140,178.0,97.7,170,44.1,,2.0,,1.0,,,0.0,1.0,1.0,,1.0,2.0,2.0,2.0,1.0,,2.0,1.0,,,,1.0,2.0,1.0,1.0,1.0,,0.0,5.0,2.0,3.0,,,,5.0,3.0,5.0,1.0
222,James,MID,3,Leicester City,4.3,u,0.2,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,Cutrone,STR,4,Wolverhampton,5.9,u,0.0,0,0.0,2,1.0,0.34,0,0,0.0,23,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,4,0.2,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
255,Robertson,DEF,2,Liverpool,7.3,a,16.5,2,3.1,161,4.2,22.05,35,6,5.83,3384,1,8,12,42,0,0,0,2,0,0,19,834,736.6,1071.0,354,216.4,8.0,15.0,2.0,7.0,,3.0,2.0,4.0,7.0,,6.0,2.0,9.0,1.0,1.0,0.0,2.0,2.0,2.0,8.0,,1.0,9.0,2.0,10.0,5.0,2.0,6.0,2.0,12.0,2.0,2.0,2.0,6.0,-1.0,10.0,6.0,4.0
537,Bernabé,MID,3,Man City,4.5,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,Khadra,MID,3,B & H Albion,4.5,a,0.0,0,0.0,1,1.0,0.22,0,0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,2,0.2,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
631,Jenks,MID,3,B & H Albion,4.5,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,Sanders,MID,3,B & H Albion,4.5,u,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,Weir,MID,3,B & H Albion,4.5,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,Smallbone,MID,3,Southampton,4.3,i,0.1,0,0.0,5,1.7,1.16,0,0,0.0,171,0,0,0,5,0,0,0,0,0,0,0,17,16.8,7.4,9,3.3,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,2.0
634,Ferry,MID,3,Southampton,4.5,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,Tchaptchet,DEF,2,Southampton,4.0,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,12,0,0,0,3,0,0,0,0,0,0,0,3,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
638,Odubeko,STR,4,West Ham,4.5,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,Dier,DEF,2,Tottenham,4.6,a,2.4,2,1.6,77,2.8,16.74,14,4,3.5,2520,0,0,8,34,0,0,0,3,0,0,2,463,577.0,82.2,114,77.4,,1.0,6.0,1.0,6.0,,3.0,1.0,,,,,,1.0,0.0,,2.0,,1.0,2.0,2.0,6.0,,2.0,0.0,1.0,2.0,6.0,6.0,7.0,6.0,2.0,6.0,,2.0,2.0,1.0,2.0
232,Chilwell,DEF,2,Chelsea,5.9,a,14.6,1,0.2,139,5.1,23.56,33,5,6.6,2286,3,6,12,23,0,0,0,3,0,0,11,549,485.8,485.5,321,128.8,8.0,5.0,,2.0,6.0,12.0,,2.0,,,6.0,,11.0,,,2.0,,,5.0,7.0,,1.0,5.0,1.0,1.0,5.0,2.0,2.0,8.0,7.0,8.0,6.0,6.0,3.0,18.0,,,
426,Harper,MID,3,West Bromwich Albion,4.3,u,0.3,0,0.0,2,1.0,0.47,0,0,0.0,30,0,0,0,2,0,0,0,0,0,0,0,7,6.0,2.3,7,1.6,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0
555,Krovinovic,MID,3,West Bromwich Albion,4.9,u,0.0,0,0.0,17,1.5,3.47,0,0,0.0,541,0,0,1,11,0,0,0,0,0,0,0,97,74.4,103.6,50,22.8,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,,,
254,Salah,MID,3,Liverpool,12.9,a,43.6,96,95.4,231,6.2,17.91,41,6,6.83,3077,22,6,11,41,0,0,0,0,0,0,21,657,1033.4,798.3,1868,369.6,6.0,3.0,10.0,13.0,,9.0,1.0,7.0,8.0,,3.0,2.0,5.0,2.0,7.0,7.0,2.0,15.0,2.0,4.0,,2.0,3.0,2.0,16.0,7.0,8.0,14.0,6.0,,9.0,8.0,2.0,7.0,13.0,5.0,3.0,20.0
3,David Luiz,DEF,2,Arsenal,5.4,a,0.8,0,0.0,41,2.0,7.59,1,1,1.0,1396,1,0,3,20,0,0,0,1,1,0,0,230,250.6,46.7,144,43.9,,,,,1.0,,,,,1.0,2.0,2.0,8.0,1.0,1.0,,-3.0,6.0,2.0,6.0,5.0,,,,1.0,1.0,,,0.0,,,,1.0,2.0,2.0,1.0,1.0,
643,Jankewitz,MID,3,Southampton,4.5,a,0.0,0,0.0,-1,-0.5,-0.22,0,0,0.0,2,0,0,0,9,0,0,0,0,1,0,0,-4,4.4,0.3,0,0.5,,,,,,,,,,,,,,,,,-2.0,1.0,,,,,,,,,,,,,,,,,,,,
113,Kanté,MID,3,Chelsea,4.9,a,2.4,0,0.0,62,2.1,12.65,6,4,1.5,2140,0,2,10,24,0,0,0,7,0,0,0,375,449.0,347.3,96,89.7,,1.0,,2.0,1.0,2.0,,1.0,,,3.0,1.0,9.0,2.0,1.0,1.0,0.0,,,,,1.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0
644,Onyango,MID,3,Everton,4.5,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,Diaby,STR,4,West Bromwich Albion,4.5,a,0.1,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,Gordon,DEF,2,Sheffield Utd,4.0,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,Diagne,STR,4,West Bromwich Albion,6.0,a,0.3,0,0.1,57,3.6,9.5,15,4,3.75,1188,3,5,4,17,0,0,0,2,0,0,3,134,180.0,130.8,346,65.2,,1.0,,1.0,8.0,5.0,2.0,5.0,9.0,,2.0,2.0,4.0,2.0,5.0,2.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,
164,Calvert-Lewin,STR,4,Everton,7.5,a,29.5,54,52.5,165,5.0,22.0,27,7,3.86,2871,16,6,11,39,0,0,0,3,0,0,21,528,740.0,302.2,1420,245.9,2.0,2.0,2.0,11.0,8.0,2.0,,,2.0,,6.0,2.0,4.0,4.0,,12.0,9.0,2.0,2.0,,,2.0,,1.0,4.0,5.0,5.0,6.0,2.0,13.0,5.0,8.0,1.0,6.0,6.0,6.0,17.0,8.0
47,Guilbert,DEF,2,Aston Villa,4.3,u,0.1,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,Hayden,MID,3,Aston Villa,4.5,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,Gray,MID,3,Leicester City,5.1,u,0.1,0,0.0,1,1.0,0.2,0,0,0.0,18,0,0,0,0,0,0,0,0,0,0,0,3,0.2,1.3,3,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
575,Pellistri,MID,3,Man United,5.2,u,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,Devine,MID,3,Tottenham,4.4,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,Bueno,DEF,2,Wolverhampton,4.0,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mustafi,DEF,2,Arsenal,5.0,u,0.0,0,0.0,3,1.0,0.6,0,0,0.0,45,0,0,0,1,0,0,0,0,0,0,0,16,11.6,1.0,0,1.3,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,
147,Pierrick,MID,3,Crystal Palace,4.3,u,0.1,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,Tosun,STR,4,Everton,6.0,u,0.0,0,0.0,4,0.8,0.67,0,0,0.0,44,0,0,0,3,0,0,0,1,0,0,0,12,2.2,11.6,4,1.8,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,0.0,1.0,,,,,,
160,Kenny,DEF,2,Everton,4.3,u,0.1,0,0.0,5,1.2,1.16,0,0,0.0,78,0,0,0,1,0,0,0,0,0,0,0,19,11.0,8.1,8,2.8,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,2.0,,,,,,
190,Kamara,MID,3,Fulham,4.8,u,0.0,0,0.0,8,0.7,1.67,0,0,0.0,307,0,0,0,9,0,0,0,1,1,0,0,14,22.6,76.8,39,13.2,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,1.0,1.0,1.0,,,,,-2.0,,1.0,0.0,1.0,2.0
149,Delph,MID,3,Everton,4.8,a,0.0,0,0.0,8,1.0,1.67,2,3,0.67,260,0,0,0,6,0,0,0,1,0,0,0,48,37.0,29.8,1,6.8,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,2.0,1.0,,1.0,,,
263,Jones,MID,3,Liverpool,4.4,a,0.6,0,0.0,50,2.1,11.36,7,4,1.75,1169,1,2,5,14,0,0,0,2,0,0,0,226,224.6,233.4,289,74.8,,,1.0,5.0,,1.0,,,,,,,10.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,,,3.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,,2.0,,,1.0,,,1.0
335,Yedlin,DEF,2,Newcastle United,4.3,u,0.2,0,0.0,13,2.2,3.02,0,0,0.0,435,0,0,1,6,0,0,0,0,0,0,0,68,58.6,41.8,20,12.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,6.0,1.0,2.0,,1.0,,,,,,,,,,,
294,Rojo,DEF,2,Man United,4.8,u,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,Ndiaye,MID,3,Sheffield Utd,4.5,a,0.0,0,0.0,1,1.0,0.22,0,0,0.0,11,0,0,0,1,0,0,0,0,0,0,0,5,2.2,0.3,0,0.3,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,Brunt,MID,3,Sheffield Utd,4.5,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,Finnigan,MID,3,Southampton,4.5,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,Thiago Silva,DEF,2,Chelsea,5.6,a,2.8,0,0.0,92,4.0,16.43,19,5,3.8,1935,2,0,10,25,0,0,0,3,1,0,10,481,515.0,73.4,223,81.1,1.0,2.0,,2.0,7.0,7.0,,,-4.0,,,,,,,,1.0,7.0,9.0,7.0,,1.0,,0.0,14.0,1.0,1.0,2.0,6.0,,8.0,6.0,7.0,,6.0,1.0,,
663,Karbownik,DEF,2,B & H Albion,4.5,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,Daley-Campbell,DEF,2,Leicester City,4.0,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,Leshabela,MID,3,Leicester City,4.4,a,0.0,0,0.0,1,1.0,0.23,0,0,0.0,9,0,0,0,0,0,0,0,0,0,0,0,2,0.6,1.4,0,0.2,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,Gomes,MID,3,Man City,4.5,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,Caicedo,MID,3,B & H Albion,5.0,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,Højbjerg,MID,3,Tottenham,4.9,a,1.0,0,0.0,107,2.8,21.84,21,5,4.2,3420,2,4,12,45,0,0,0,9,0,0,6,578,728.8,308.7,146,118.4,2.0,1.0,14.0,2.0,2.0,,3.0,2.0,2.0,3.0,2.0,2.0,6.0,1.0,2.0,9.0,1.0,2.0,7.0,5.0,1.0,2.0,,2.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,5.0,2.0,2.0,1.0
