"Id","Code","Player Name","Position","HidPos","Team","Value","Status","Picked %","PickedTop 100 %","PickedTop 1000 %","Tot Pts","PPG","PPM","T6","G6","PPG6","Min","Goals","Assists","CS","GC","OG","PS","PM","Y","R","Saves","Bonus","BPS","Inf","Creat","Threat","ICT","Wk 38","Wk 37","Wk 36","Wk 35","Wk 34","Wk 33","Wk 32","Wk 31","Wk 30","Wk 29","Wk 28","Wk 27","Wk 26","Wk 25","Wk 24","Wk 23","Wk 22","Wk 21","Wk 20","Wk 19","Wk 18","Wk 17","Wk 16","Wk 15","Wk 14","Wk 13","Wk 12","Wk 11","Wk 10","Wk 9","Wk 8","Wk 7","Wk 6","Wk 5","Wk 4","Wk 3","Wk 2","Wk 1"
"87","424044","Hamed Traorè","MID","3","Bournemouth","4.7","u","0","0","0","3","1","0.64","0","0","0.00","44","0","0","0","1","0","0","0","0","0","0","0","10","12.8","14.8","30","5.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1","1",""
"721","531989","Ozoh","MID","3","Crystal Palace","4.5","a","0","0","0","8","0.9","1.78","0","0","0.00","148","0","0","0","5","0","0","0","1","0","0","0","27","25.2","4.0","0","2.9","","","","","","","","1","","","","","1","1","","","1","1","","","0","1","1","","","","","","","1","","","","","","","",""
"250","232928","Garner","MID","3","Everton","4.9","a","0.1","0","0","87","2.4","17.76","12","7","1.71","3001","1","2","11","47","0","0","0","7","0","0","3","421","526.6","663.1","244","143.5","2","3","0","3","4","0","3","1","2","","2","5","2","3","1","1","3","3","2","2","2","2","3","","3","2","1","2","3","2","8","2","7","1","2","1","2","2"
"402","179018","Almirón","MID","3","Newcastle United","6","a","2.7","0","0","77","2.3","12.83","3","4","0.75","1930","3","1","5","40","0","0","0","2","0","0","4","277","299.8","369.7","434","110.1","1","1","1","","","","","","1","","2","1","2","2","1","2","1","2","1","1","2","9","2","2","3","6","1","3","2","1","1","10","8","1","1","2","2","2"
"434","461682","B.Aguilera","MID","3","Nottingham Forest","4.5","u","0","0","0","1","1","0.22","0","0","0.00","4","0","0","0","0","0","0","0","0","0","0","0","0","0.0","1.6","0","0.0","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","",""
"779","524070","McDonnell","MID","3","Nottingham Forest","4.5","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"542","215439","Souček","MID","3","West Ham","4.9","a","0.8","0","0","116","3.1","23.67","20","6","3.33","2867","7","2","5","64","0","0","0","7","0","0","9","456","751.4","262.3","488","150.2","2","10","2","2","3","1","1","2","1","2","1","7","2","1","2","1","2","2","3","9","3","3","2","2","2","8","7","1","1","2","8","8","2","1","","1","2","7"
"655","538210","Brooks","MID","3","Sheffield Utd","4.4","a","0","0","0","26","1.3","5.91","8","6","1.33","932","0","0","1","29","0","0","0","1","0","0","0","82","88.6","51.9","76","21.8","1","1","2","2","2","","","1","","","","1","","1","","1","1","1","2","1","1","1","3","2","","","","","","","","","","","","","1","1"
"627","491970","Clark","MID","3","Liverpool","4.4","a","0","0","0","5","1","1.14","0","0","0.00","86","0","0","0","0","0","0","0","0","0","0","0","7","11.6","5.3","19","3.6","","","","","","","","","","","","1","","1","1","","1","1","","","","","","","","","","","","","","","","","","","",""
"783","496185","Gordon","MID","3","Liverpool","4.5","a","0","0","0","1","1","0.22","0","0","0.00","1","0","0","0","0","0","0","0","0","0","0","0","3","0.2","0.3","2","0.3","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","",""
"799","441240","Faivre","MID","3","Bournemouth","5","a","0","0","0","4","0.8","0.80","2","2","1.00","37","0","0","0","1","0","0","0","1","0","0","0","9","5.0","2.5","13","1.8","","","1","","","1","","","","","","","1","","1","","0","","","","","","","","","","","","","","","","","","","","",""
"786","491598","Peupion","MID","3","B & H Albion","4.5","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"787","449133","Griffiths","MID","3","Wolverhampton","4.5","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"735","516874","Sagoe","MID","3","Arsenal","4.5","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"600","83283","Redmond","MID","3","Burnley","4.7","i","0","0","0","11","0.9","2.34","0","0","0.00","132","0","0","0","5","0","0","0","1","0","0","0","38","23.8","52.5","18","9.4","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","1","","","1","1","1","","","","","1","1","","1"
"662","159533","Adama","MID","3","Fulham","4.9","a","0","0","0","36","2.1","7.35","14","5","2.80","363","2","3","0","13","0","0","0","2","0","0","1","113","164.2","108.1","140","41.3","10","1","1","","1","1","1","1","4","","1","6","4","0","1","","","","","","","","","","","","1","","","","","","","","1","1","1",""
"624","461421","Dobbin","MID","3","Everton","4.5","a","0","0","0","18","1.5","4.00","1","1","1.00","226","1","0","1","3","0","0","0","1","0","0","0","54","68.4","50.5","59","17.7","","1","","","","","","","","","1","1","","","1","0","1","","","","","1","6","","","1","","","","","","","","","","3","1","1"
"470","204968","Yates","MID","3","Nottingham Forest","4.8","a","0","0","0","59","1.7","12.29","16","6","2.67","1979","1","1","1","38","0","0","0","6","0","0","1","235","330.4","133.8","258","72.1","4","2","7","1","0","2","1","2","2","2","2","2","1","1","2","1","1","2","2","1","2","2","2","0","3","1","","1","1","1","0","","","1","2","2","1","2"
"694","437757","Massengo","MID","3","Burnley","4.9","a","0","0","0","3","1","0.61","0","0","0.00","14","0","0","0","0","0","0","0","0","0","0","0","11","2.8","0.1","0","0.3","","","","","","","","","","","","","","","1","1","1","","","","","","","","","","","","","","","","","","","","",""
"796","511504","Sekularac","MID","3","Fulham","4.4","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"794","461484","White","MID","3","Newcastle United","4.5","a","0","0","0","3","0.8","0.67","2","2","1.00","12","0","0","0","0","0","0","0","1","0","0","0","9","0.8","1.1","0","0.1","","","","","1","1","","","","","0","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"795","592436","Hernes","MID","3","Newcastle United","4.5","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"184","511783","Zaroury","MID","3","Burnley","4.6","u","0","0","0","4","0.7","0.87","0","0","0.00","149","0","0","0","4","0","0","0","0","1","0","0","10","6.8","36.3","19","5.6","","","","","","","","","","","","","","","","","1","","","","","","","","","1","","","2","","","1","","1","","","","-2"
"801","427420","Reyna","MID","3","Nottingham Forest","4.6","a","0","0","0","13","1.4","2.83","7","3","2.33","228","0","1","0","3","0","0","0","0","0","0","0","44","55.0","102.7","55","21.4","","","","1","1","5","1","1","1","","","","1","","1","1","","","","","","","","","","","","","","","","","","","","","",""
"800","550833","N.Lemina","MID","3","Wolverhampton","5","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"632","487828","Forson","MID","3","Man United","4.4","a","0","0","0","7","1.8","1.59","1","1","1.00","67","0","1","0","2","0","0","0","0","0","0","0","23","24.2","23.6","4","5.2","","1","","","","","","","","","","1","1","","","","4","","","","","","","","","","","","","","","","","","","","",""
"810","577725","King","MID","3","Fulham","4.5","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"205","209046","Hudson-Odoi","MID","3","Nottingham Forest","4.7","a","0.8","0","0","109","3.8","23.19","30","6","5.00","1846","8","2","2","41","0","0","0","0","0","0","14","371","489.0","514.2","444","145.0","2","7","15","2","2","2","2","7","2","1","1","2","2","11","9","10","1","5","1","2","1","1","","1","1","4","","","","","3","1","1","10","","","",""
"689","460842","Kudus","MID","3","West Ham","6.7","a","3","0","0","137","4.2","20.45","23","6","3.83","2485","8","9","3","61","0","0","0","6","0","0","13","476","667.2","472.7","566","170.8","7","5","2","5","2","2","2","2","12","1","2","5","5","1","1","2","5","","","3","9","16","2","2","9","10","1","11","1","1","7","1","1","1","1","","",""
"772","499175","Nwaneri","MID","3","Arsenal","4.5","a","0","0","0","1","1","0.22","0","0","0.00","13","0","0","0","0","0","0","0","0","0","0","0","3","2.0","12.3","4","1.8","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","",""
"376","61256","Casemiro","MID","3","Man United","5.3","a","1.9","0","0","58","2.3","10.94","16","7","2.29","1981","1","3","5","34","0","0","0","7","0","0","0","323","624.4","247.9","323","119.5","5","3","2","2","2","2","1","2","4","","3","2","1","0","1","6","1","","","","","","","","","","","","","","1","1","3","2","2","7","2","3"
"814","516250","Wright","MID","3","Man City","4.5","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"223","438464","C.Doucouré","MID","3","Crystal Palace","4.8","i","0","0","0","21","1.9","4.38","0","0","0.00","920","0","0","3","12","0","0","0","2","0","0","0","141","165.8","138.5","36","34.2","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","2","2","","3","2","2","2","2","1","3"
"767","515599","O'Reilly","MID","3","Aston Villa","4.5","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"820","597983","Harrison","MID","3","Chelsea","4.5","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"638","424001","Vini Souza","MID","3","Sheffield Utd","5","a","0","0","0","73","2","14.60","8","6","1.33","2664","1","1","1","80","0","0","0","3","0","0","4","357","558.4","101.8","152","81.1","1","2","1","1","3","","1","2","2","","1","2","2","2","13","2","2","2","2","2","2","2","3","2","","1","1","2","2","1","3","2","2","2","2","1","1","1"
"345","477555","Bobb","MID","3","Man City","4.4","a","0.1","0","0","30","2.1","6.82","3","3","1.00","294","1","2","1","5","0","0","0","0","0","0","2","112","105.4","147.1","107","36.0","","1","","1","","1","2","1","","","","1","","3","","","","8","1","","","","","1","","","","4","","","","4","","1","1","","",""
"582","104047","Mpanzu","MID","3","Luton Town","4.6","a","0","0","0","35","1.3","7.61","3","3","1.00","1085","0","0","1","29","0","0","0","1","0","0","0","107","108.8","102.3","70","28.0","1","","","","1","1","","1","1","1","1","1","","1","","1","1","","","1","1","","","2","1","3","1","","1","2","2","4","1","1","1","1","","2"
"825","530318","Rodney","MID","3","Crystal Palace","4.5","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"254","80801","Gana","MID","3","Everton","4.8","a","0.1","0","0","73","2.9","15.21","38","6","6.33","1885","4","0","7","25","0","0","0","8","0","0","10","337","406.8","237.1","154","79.7","10","3","1","10","14","","","2","","","","","1","3","1","2","","","","","0","","0","2","3","1","8","1","","","","1","2","2","2","2","0","2"
"826","490881","Collyer","MID","3","Man United","4.5","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"46","490094","Iroegbunam","MID","3","Aston Villa","4.4","a","0","0","0","10","1.1","2.27","2","2","1.00","157","0","0","0","7","0","0","0","0","0","0","0","29","18.6","5.0","0","2.2","1","","","1","","","","2","1","","1","1","","1","","1","","","","1","","","","","","","","","","","","","","","","","",""
"830","514277","Tauriainen","MID","3","Chelsea","4.5","a","0","0","0","1","1","0.22","1","1","1.00","1","0","0","0","0","0","0","0","0","0","0","0","3","0.0","0.0","0","0.0","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"831","547668","Piesold","MID","3","Luton Town","4.5","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"829","490885","Earthy","MID","3","West Ham","4.5","a","0","0","0","8","2.7","1.78","8","3","2.67","33","1","0","0","0","0","0","0","0","0","0","0","27","32.8","1.7","33","6.9","1","6","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"567","247632","Neto","MID","3","Wolverhampton","5.5","a","1.3","0","0","86","4.3","15.64","1","1","1.00","1516","2","11","3","27","0","0","0","4","0","0","8","310","371.4","599.2","389","135.5","1","","","","","","","","","","1","1","3","5","2","4","13","3","1","","","","","","","","","","5","4","5","4","9","5","10","7","2","1"
"764","499169","Lewis-Skelly","MID","3","Arsenal","4.5","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"261","449871","Onana","MID","3","Everton","4.7","a","0.2","0","0","66","2.2","14.04","9","6","1.50","2085","2","0","5","38","0","0","0","5","0","0","5","304","354.2","282.8","254","89.5","2","3","1","1","1","1","","2","1","","1","2","0","8","1","","","3","2","2","1","11","1","","","","0","","3","2","3","2","2","2","2","2","2","2"
"435","48615","Arter","MID","3","Nottingham Forest","4.3","a","0.1","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"43","230046","Douglas Luiz","MID","3","Aston Villa","5.4","a","4.8","0","0","148","4.2","27.41","6","4","1.50","2994","9","5","6","57","0","0","0","12","0","0","25","666","762.0","866.9","381","201.1","1","2","2","1","","","1","1","3","1","2","4","15","2","10","5","1","3","10","2","8","","2","3","2","7","2","2","7","15","2","8","2","10","2","2","7","1"
"823","532372","Arblaster","MID","3","Sheffield Utd","4.5","a","0","0","0","19","1.6","4.22","11","7","1.57","942","0","0","0","28","1","0","0","2","0","0","0","131","155.4","140.5","23","32.0","2","1","2","2","4","0","1","2","2","","2","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"565","151086","Mario Jr.","MID","3","Wolverhampton","4.9","a","0.1","0","0","95","2.7","19.39","16","7","2.29","2969","4","1","4","55","0","0","0","10","1","0","13","490","619.4","333.6","470","142.5","2","2","0","8","3","1","2","2","2","","2","2","3","2","1","2","2","3","","9","9","2","2","2","","1","10","2","9","","-1","1","1","2","2","2","2","1"
"30","84450","Xhaka","MID","3","Arsenal","6","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"122","535818","Adingra","MID","3","B & H Albion","5","a","0.6","0","0","97","3.1","19.40","13","7","1.86","2220","6","1","4","38","0","0","0","3","0","0","8","330","475.6","507.8","751","173.2","2","4","2","2","1","2","2","3","2","","3","1","2","15","","","","","","","1","2","10","2","2","1","9","2","2","2","7","1","2","5","1","1","","6"
"492","202993","Bentancur","MID","3","Tottenham","5.4","a","0","0","0","32","1.4","5.93","9","7","1.29","997","1","1","1","25","0","0","0","7","0","0","0","153","193.0","174.9","156","52.1","3","1","2","2","","1","3","1","1","0","1","1","","1","2","2","1","6","1","","","","","","","1","0","1","1","","","","","","","","",""
"815","504751","Bandeira","MID","3","Arsenal","4.5","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"839","647597","Martins","MID","3","Luton Town","4.5","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"705","224995","Sinisterra","MID","3","Bournemouth","5.5","i","0","0","0","43","2.1","7.82","1","1","1.00","685","2","2","1","18","0","0","0","0","0","0","2","149","221.4","251.4","343","81.7","","","","","","1","","","","","2","","1","","2","7","1","1","2","6","1","","1","6","1","1","1","6","","","1","1","","1","","","",""
"661","221399","Harrison","MID","3","Everton","5.5","i","0.1","0","0","92","3.2","16.73","11","5","2.20","2212","3","3","11","26","0","0","0","1","0","0","5","292","397.4","405.7","339","114.3","","","2","3","5","1","1","","2","","2","2","2","1","2","9","3","3","2","7","2","3","3","3","3","2","5","2","6","1","14","1","","","","","",""
"388","516895","Mainoo","MID","3","Man United","4.4","a","0.9","0","0","77","3.2","17.50","26","7","3.71","1927","3","1","7","31","0","0","0","3","0","0","8","327","411.4","256.7","134","80.4","3","11","2","3","5","2","10","2","3","","3","2","2","1","1","3","10","2","1","2","2","2","","","2","3","","","","","","","","","","","",""
"842","493121","Mathurin","MID","3","Crystal Palace","4.4","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"841","461453","Warrington","MID","3","Everton","4.5","a","0","0","0","1","1","0.22","1","1","1.00","1","0","0","0","0","0","0","0","0","0","0","0","3","0.0","0.0","0","0.0","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"618","549068","Kellyman","MID","3","Aston Villa","4.5","a","0","0","0","2","1","0.44","1","1","1.00","35","0","0","0","1","0","0","0","0","0","0","0","6","2.6","0.5","2","0.5","1","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"587","504198","Slimane","MID","3","Sheffield Utd","4.7","a","0","0","0","14","0.9","2.98","3","3","1.00","409","0","0","1","14","1","0","0","2","0","0","0","23","41.6","46.7","72","16.1","","1","","1","","1","","1","","","","","","","","","1","","2","-1","3","1","1","","","","1","","1","","","1","0","","","","","0"
"803","244850","Rogers","MID","3","Aston Villa","5","i","0","0","0","35","3.2","7.00","16","4","4.00","636","3","1","2","13","0","0","0","3","0","0","0","114","177.8","118.4","150","44.5","","","1","6","7","2","7","5","3","2","","0","1","","","1","","","","","","","","","","","","","","","","","","","","","",""
"240","86417","Schlupp","MID","3","Crystal Palace","4.8","a","0.1","0","0","66","2.3","13.75","14","6","2.33","1340","2","2","4","25","0","0","0","1","0","0","4","201","279.8","234.2","229","74.1","","1","1","9","2","1","4","1","0","","","","","","","1","1","2","1","1","","5","2","2","","2","2","9","1","","1","3","3","2","2","2","2","3"
"239","173954","Riedewald","MID","3","Crystal Palace","4.3","a","0.1","0","0","12","1.3","2.79","5","5","1.00","228","0","0","1","3","0","0","0","0","0","0","0","35","24.6","9.3","14","4.8","1","","1","","2","1","","","","","","","","","","","","","","","","2","","","1","","","","","","3","1","","","","","",""
"423","114243","J.Murphy","MID","3","Newcastle United","4.8","a","0.2","0","0","82","3.9","17.08","34","7","4.86","1184","3","8","5","21","0","0","0","1","0","0","4","312","377.6","450.4","270","109.7","7","7","10","5","2","3","3","2","2","","6","3","1","1","","1","5","","","","","","","","","","","1","","17","1","1","","","","","","4"
"105","204580","Janelt","MID","3","Brentford","5.2","a","0.1","0","0","93","2.4","17.88","22","6","3.67","3054","1","4","9","52","0","0","0","8","0","0","1","466","502.8","562.4","285","135.2","7","3","3","2","5","2","2","2","2","1","2","1","1","4","5","2","2","2","2","2","","1","2","6","2","2","1","2","3","2","2","2","5","2","2","2","3","2"
"300","206915","Jones","MID","3","Liverpool","4.9","a","0.1","0","0","40","1.7","8.16","5","4","1.25","1156","1","1","2","19","0","0","0","3","1","0","2","171","174.0","203.2","195","57.0","1","1","","","2","1","0","1","","","","","","1","2","2","2","3","9","1","2","1","4","1","","1","","","","","","-2","2","1","3","","","1"
"304","243016","Mac Allister","MID","3","Liverpool","5.9","a","3.9","0","0","109","3.3","18.47","19","7","2.71","2600","5","5","6","34","0","0","0","7","1","0","12","512","710.4","726.7","224","166.0","9","2","2","1","3","2","2","10","4","","10","6","","17","2","2","2","3","1","","","","","1","9","2","","1","2","3","2","1","6","0","3","2","-2","1"
"849","596572","Dacosta Gonzalez","MID","3","Bournemouth","4.5","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"852","559963","Dyer","MID","3","Chelsea","4.5","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"165","172567","Cullen","MID","3","Burnley","5","a","0.1","0","0","65","2.6","13.00","19","6","3.17","2055","2","4","0","48","0","0","0","9","0","0","5","375","453.6","426.5","106","98.5","9","1","2","1","5","1","2","2","11","2","6","2","1","","","","","2","","","","","","","","1","","","0","1","1","4","2","1","5","1","","2"
"642","213999","Álvarez","MID","3","West Ham","5","a","0.2","0","0","62","2","12.40","7","5","1.40","2375","1","1","5","45","0","0","0","11","0","0","3","345","545.8","193.1","89","82.7","0","","1","2","2","2","2","","","1","1","9","1","2","0","2","3","","3","3","3","3","","1","2","1","2","","1","5","2","2","1","1","2","1","1",""
"727","60252","Townsend","MID","3","Luton Town","5","a","0.1","0","0","61","2.3","12.20","4","4","1.00","1197","1","4","3","27","0","0","0","1","0","0","3","208","221.4","293.6","148","65.9","1","","1","","1","1","2","2","2","1","5","1","","1","1","","1","2","2","2","11","","5","5","1","3","2","3","1","4","","","","","","","",""
"379","80607","Eriksen","MID","3","Man United","5.8","a","0.4","0","0","48","2.2","8.28","13","6","2.17","1134","1","2","2","27","0","0","0","1","0","0","4","248","255.4","400.5","93","75.0","4","2","2","3","2","","","","","","","","1","","","","","1","1","2","1","","","","","","1","3","2","1","1","1","","2","7","9","1","1"
"857","591538","Hampson","MID","3","Sheffield Utd","4.5","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"144","243505","Moder","MID","3","B & H Albion","4.4","a","0.1","0","0","21","1.2","4.77","7","5","1.40","608","0","0","1","13","0","0","0","2","0","0","0","89","87.4","82.6","84","25.5","2","1","1","","1","2","2","1","2","","2","1","","1","","","1","","1","0","1","","","1","","1","","","","","","","","","","","",""
"256","153133","Iwobi","MID","3","Fulham","5.3","a","0.4","0","0","102","3.2","19.25","17","6","2.83","2331","5","2","7","41","0","0","0","2","0","0","9","425","504.0","718.8","534","175.8","2","2","3","2","2","6","2","1","2","3","10","3","10","1","","","","","2","2","2","2","6","14","2","9","1","2","2","1","2","1","1","1","","","1","2"
"493","227127","Bissouma","MID","3","Tottenham","5","i","0.3","0","0","44","1.6","8.80","6","5","1.20","2070","0","0","7","35","0","0","0","8","2","0","0","315","403.0","279.4","140","82.3","","2","1","3","","0","1","2","2","1","3","2","","2","1","","","","","","","0","3","2","2","","2","2","3","","-2","1","1","1","2","2","3","2"
"489","167878","Osborn","MID","3","Sheffield Utd","4.8","d","0","0","0","38","1.6","7.92","11","6","1.83","1359","0","2","0","40","1","0","0","3","0","0","0","182","191.4","212.2","26","42.8","1","","2","0","6","2","2","1","2","","2","2","1","2","5","1","","","1","","","","","","","1","1","1","0","1","","","","","","1","1","2"
"351","220394","Doyle","MID","3","Wolverhampton","4.4","a","0.1","0","0","38","1.5","8.64","7","5","1.40","1209","0","0","3","24","0","0","0","2","0","0","0","197","198.4","173.7","55","42.7","1","1","","","3","2","2","","2","","2","2","1","","1","1","2","3","2","1","1","1","","","2","1","1","2","1","1","","","1","1","","","",""
"630","88894","Barkley","MID","3","Luton Town","4.5","i","0.9","0","0","101","3.2","22.44","13","5","2.60","2616","5","5","2","66","0","0","0","6","0","0","4","498","687.4","622.8","379","168.7","","0","2","2","2","7","2","2","4","2","9","2","","3","2","13","6","2","8","2","5","","2","6","5","1","2","2","2","1","1","","","","2","2","",""
"66","155408","L.Cook","MID","3","Bournemouth","4.8","a","0.1","0","0","77","2.3","16.04","15","7","2.14","2787","0","3","8","51","0","0","0","5","1","0","5","446","522.2","681.9","67","127.4","2","2","2","3","5","1","2","3","2","","4","12","1","2","2","2","1","1","2","","1","","8","3","2","2","2","","","-2","2","2","2","3","2","1","",""
"811","550596","Sadi","MID","3","Bournemouth","4.5","a","0","0","0","1","1","0.22","1","1","1.00","1","0","0","0","0","0","0","0","0","0","0","0","3","0.0","0.0","0","0.0","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"244","120250","André Gomes","MID","3","Everton","4.4","d","0.1","0","0","20","1.7","4.55","5","4","1.25","505","1","0","3","7","0","0","0","4","0","0","0","64","72.8","88.3","81","24.1","","1","0","","3","1","2","1","1","","1","1","","","","","","","1","1","7","","","","","","","","","","","","","","","","",""
"712","250199","Dominguez","MID","3","Nottingham Forest","5","i","0","0","0","67","2.6","13.40","4","4","1.00","1489","2","2","6","27","0","0","0","4","0","0","6","276","340.4","176.2","187","70.6","","0","1","","2","1","1","1","","1","1","3","2","5","6","2","3","2","9","1","","","","1","","2","1","3","1","3","3","10","2","","","","",""
"494","436234","Bryan","MID","3","Tottenham","4.9","a","0","0","0","12","1.1","2.45","1","1","1.00","200","0","0","0","11","0","0","0","0","0","0","0","41","28.6","70.1","59","15.9","","","","1","","","","","","","","","","","","1","","1","1","1","","","1","1","1","2","1","","1","","","","","","","","",""
"280","154296","J.Palhinha","MID","3","Fulham","5","a","0.3","0","0","91","2.8","18.20","14","6","2.33","2698","4","1","9","46","0","0","0","13","0","0","8","387","656.0","218.9","352","122.9","2","2","3","3","1","3","2","2","8","2","0","","","1","2","8","2","2","2","2","1","1","5","3","2","","1","1","10","2","1","2","2","3","","10","0",""
"406","208706","Bruno G.","MID","3","Newcastle United","5.8","a","3.3","0","0","153","4.1","26.38","45","7","6.43","3264","7","9","10","60","0","0","0","8","0","0","15","691","967.8","948.4","489","240.9","16","4","9","8","2","6","11","2","2","","5","6","2","2","15","5","2","4","1","1","2","7","2","2","3","2","","2","2","3","1","3","13","2","2","2","1","1"
"412","232826","Gordon","MID","3","Newcastle United","6.4","d","20.6","0","0","183","5.2","28.59","42","6","7.00","2896","11","16","12","48","0","0","0","10","1","0","14","594","822.6","843.7","905","256.7","","8","6","10","1","17","3","","8","","1","8","2","8","2","4","1","7","5","1","2","6","2","2","10","13","2","7","2","8","","5","12","5","1","10","0","4"
